502.705,935.73,998.606,1079.68,1123.03,1263.97,1306.42,1450.39,1586.13,1656.11,1800.05,515.936,1890.89,1991.91,2047.51,2086.2,2152.11,2173.96,2222.92,2266.18,2314.59,2336,562.092,2378.67,2405.22,2447.52,2500.09,2562.71,2593.83,2629.98,2727.29,2772.97,2803.27,627.625,2868.51,2928.25,3060.99,3109.57,3148.21,653.705,666.719,712.117,750.849,853.325
43.23,42.51,0,22.8433,2.45602e-07,23.3459,93.2282,250.53,155.676,337.007,103.16,296.703,32.1555,0,78.8071,42.8038,48.7139,69.5891,15.2366,79.8405,20.3901,16.4382,73.3645,0,36.1602,2.3803,10.1319,14.3979,31.5997,0,9.99624,62.5261,9.8459e-07,94.5712,0,70.1352,483.097,2160.84,59.2099,0.036942,0,37.9103,108.889,43.0457,106.514,69.1992
43.23,43.51,0,58.2193,23.398,0.00034375,95.0455,238.921,186.98,362.486,167.282,229.5,58.8927,0,5.82825e-05,24.4919,35.9161,23.1903,21.8947,83.075,16.0524,0,96.194,0,34.8136,38.1926,0,0,0,0.479194,0,75.6474,0,108.211,0,26.6513,439.454,1929.97,28.705,37.0863,0,0.000181576,81.2044,85.3881,122.665,114.509
43.23,44.51,0,49.8512,27.5567,42.9362,44.7027,104.192,215.847,279.448,88.134,216.63,23.4967,0,15.7665,81.4646,35.608,0.0222034,0,44.8718,0,41.0832,69.8307,0,49.2867,23.0899,34.2093,47.4589,40.2557,0,14.3559,52.2196,0,0.000152192,0,34.559,291.897,1689.55,0.0469081,0,0,60.8858,27.1806,48.4303,55.8942,66.207
43.23,45.51,0,24.7914,19.6243,2.42454,6.17792,101.851,166.912,236.263,105.025,219.408,8.7708e-05,1.73856,34.623,10.5492,6.49386,50.9829,0,53.0038,0,0,1.32154,33.7564,33.6984,0,5.48043,1.18344e-07,22.2722,45.5336,72.7677,30.0062,0,10.3867,30.2052,0.484769,267.161,1413.26,0,0,0,71.9642,33.3611,41.6211,79.8904,49.4992
43.23,46.51,0,16.4747,0,0.160828,86.2151,144.813,127.547,217.078,125.871,164.991,23.559,0,0.184961,0,78.5544,0.037029,0,133.453,30.1186,0,96.1733,33.8001,0,11.9916,65.1022,36.0207,16.9859,0.00364704,69.498,0,1.27395,4.88927,0,78.0081,309.313,1250.61,0,15.2479,24.3772,98.6893,0,0,57.0502,73.3275
43.23,47.51,0,2.1926e-07,5.69488,33.9935,65.0533,104.377,155.144,192.297,69.3453,133.67,19.9487,24.5202,11.6283,21.8424,2.0194,14.0105,0,125.675,40.5119,0,88.5233,86.4918,25.9221,74.1798,86.2932,0,119.331,19.225,29.5689,39.5778,6.86209,34.2655,31.1809,29.5711,423.365,1219.65,70.78,0,0,41.3117,46.666,27.8385,21.0693,66.9881
43.23,48.51,0,51.2672,0,71.4956,87.778,127.972,171.845,231.638,111.897,145.703,28.7579,0,0,22.0856,3.86455,25.3641,44.3946,33.3085,7.29606,0,0,79.4386,4.18539,30.6635,37.0925,27.2787,21.5877,0,27.8268,59.1291,0,55.3153,34.298,0,401.096,1250.92,28.1076,0,1.62649e-07,34.645,28.78,2.12176e-05,143.121,21.6571
43.23,49.51,0,31.2398,12.5851,11.7346,44.1476,0,222.533,202.098,97.9688,162.536,0,0,0,0,0,27.5683,0,0,29.1375,0,0.00971852,6.75406,0,0,0.00194029,6.99075,25.89,0,8.77514,60.6604,0,32.3909,0,67.1573,304.421,1464.39,30.7323,0,0,57.4024,0.0322114,141.757,83.6898,100.251
43.23,50.51,17.5559,32.0434,0,52.5015,44.2925,90.202,211.901,208.642,146.635,158.382,44.2695,0,15.1249,41.0936,0,31.9668,23.2677,7.39201,0,11.5949,33.8373,51.2898,34.5461,7.94073,0,36.3188,21.5269,26.0901,4.45022,39.5201,11.5777,50.1366,6.21865e-07,11.1986,204.757,1632.31,0,4.28862,56.7815,68.6452,47.9039,17.2426,78.6395,78.8046
43.23,51.51,45.6066,29.2361,54.3359,2.89012,84.2327,135.701,222.961,266.644,97.8433,180.976,0,0,6.06584,17.8025,18.9709,27.9491,5.8057,29.3242,15.8428,0,32.5614,0.417067,13.7902,0,32.6876,16.0431,0,0,0,27.1398,31.9557,104.508,1.84425,22.3705,701.994,1686.67,153.979,0,66.8417,5.15139e-08,53.1069,48.8844,46.3435,66.8872
43.23,52.51,0,18.3794,48.3015,7.94729e-05,116.813,103.617,219.677,297.565,106.765,230.98,3.94463,0.168219,0,7.44655,15.8807,0,0.000280157,0,0.0071357,4.7809,0,0.00324349,44.1834,17.9405,47.7962,0,8.97995e-05,0,31.9074,43.4358,9.89557e-09,1.77441e-05,0,4.55589e-05,416.739,1849.92,0,0,0,31.3366,31.5478,36.1846,18.1759,54.7873
43.23,53.51,0,37.5208,5.44862,35.9671,62.0253,99.5032,243.839,293.919,119.98,274.412,23.8406,1.26899,7.87297,9.07004,6.72098,29.6561,55.43,0,0.0486798,0,31.9863,14.9321,72.9469,0,1.80557e-07,22.4396,16.6258,0.465514,39.2801,0,0,0.00598857,0,1.14559,257.394,1975.79,53.8346,11.088,0,2.28479,24.8263,88.9533,0,53.5957
43.23,54.51,0,38.2415,28.6331,58.8799,50.7522,173.288,253.603,361.066,136.603,255.221,41.8478,0.802238,0.0401815,16.4748,5.26244,25.0137,0,0,0,29.4402,30.9398,0,57.9396,0.589368,0,10.4899,0,0,22.9827,42.4769,0,0,0,41.0255,529.504,2054.37,0,0,0,0,70.9516,80.1496,65.797,65.2192
43.23,55.51,0,65.7051,29.6178,55.4867,28.089,100.213,301.389,322.298,140.409,231.695,11.9486,47.345,26.1742,7.37709e-05,45.3256,0,12.2804,29.9133,43.5238,12.9251,51.5896,0,0,24.6428,0.224806,27.5752,33.6176,21.1065,46.053,21.8432,0,4.56876e-07,3.39313e-06,1.62614,342.854,2240.99,0,0,0,30.2556,4.37694,11.6379,94.6791,57.7642
43.23,56.51,0,61.1883,41.1308,0,86.098,105.085,315.865,331.471,115.814,271.962,8.08703,1.02436e-15,57.073,55.5494,0,56.4433,41.378,29.6744,0,0,76.91,0,38.3695,7.76971,3.89425e-06,0,14.9352,5.2684,51.9382,10.4998,0,49.8761,0,5.37015,403.845,2255.86,0,0,0,68.8634,1.90451e-05,93.1115,31.5484,47.98
43.23,57.51,0,17.0707,22.5104,47.5785,0,202.66,260.332,395.39,146.594,317.263,43.6683,14.7587,12.6488,40.2041,19.2677,6.43614,39.6213,14.6851,0,0,49.5409,0,35.5254,0,27.5957,0,17.7539,0,7.30941,90.3923,0,0,0,14.7577,668.042,2321.49,0,0,0,22.4154,26.1715,21.5481,45.0962,35.5593
43.23,58.51,0,55.3924,28.5191,28.8478,71.0913,173.041,241.385,355.635,137.48,252.015,40.4346,0,7.6235,33.321,6.35581,33.0462,30.262,47.7833,17.2478,31.2899,36.5978,4.9644,51.9504,0,29.4593,4.68822,16.2587,0,23.8317,35.3334,0,0,0,6.41714,628.887,2273.25,0,0,0,36.7675,17.2626,86.1389,44.3976,77.4261
43.23,59.51,0,44.2452,25.2263,59.7755,76.5486,212.167,269.824,406.135,151.237,283.836,13.2559,0,0,26.4034,0,45.9265,18.0214,50.5822,0,20.4706,27.5323,15.2853,47.0121,0,0.0292342,8.39279,22.5494,44.4752,0,31.5647,0,0,0,47.2572,678.89,2450.17,0,0,0,31.2177,45.6745,0,62.9322,64.3176
43.23,60.51,0,62.3883,30.7441,38.2053,90.1339,154.191,340.5,384.187,106.563,320.868,15.6488,0,12.1126,28.8674,8.35673,34.4344,0,14.0376,0,0,39.0325,2.16447,26.8418,0,0,10.3175,0,0,0,86.7156,0,12.4242,0,0.0131588,433.861,2431.75,0,0,0,26.3177,0.227641,71.9842,30.3348,45.1335
43.23,61.51,0,50.7603,45.3034,45.2236,48.8627,91.0405,300.66,357.973,128.226,302.208,14.1807,0,33.0318,27.6725,0,35.6485,0,46.8878,24.3534,21.0832,70.8814,2.1107,36.4623,0,39.4019,0.00244751,0,0,48.0091,32.5269,15.7757,0,0,15.6838,390.944,2427.62,0,0,0,28.5993,27.0254,81.7159,50.8749,95.1786
