240			227.8
239.688			229.3
239.375			228.1
239.062			227.8
238.75			229.5
238.438			226.6
238.125			226.3
237.812			222.2
237.5			225
237.188			222.5
236.875			226.9
236.562			227
236.25			228.7
235.938			228.5
235.625			227.5
235.312			230.9
235			230
234.688			229.8
234.375			230
234.062			228.9
233.75			229.9
233.438			228.6
233.125			229.9
232.812			228.5
232.5			227.9
232.188			227.5
231.875			228.5
231.562			229.4
231.25			227.4
230.938			228.7
230.625			231.4
230.312			230.6
230			233.2
229.688			235.7
229.375			237.3
229.062			236.4
228.75			236.3
228.438			232.7
228.125			232.3
227.812			231.6
227.5			233.5
227.188			234.2
226.875			232.4
226.562			235.4
226.25			234.4
225.938			235.5
225.625			234.7
225.312			234.6
225			231.9
224.688			235.4
224.375			236.1
224.062			235.8
223.75			235.4
223.438			234.7
223.125			234.1
222.812			233.8
222.5			233.7
222.188			234
221.875			238.9
221.562			237.3
221.25			237.7
220.938			235.1
220.625			233.8
220.312			233.6
220			235.5
219.688			236
219.375			236.3
219.062			236.1
218.75			235.7
218.438			233.9
218.125			232
217.812			232.1
217.5			231.9
217.188			233.6
216.875			233.5
216.562			235.5
216.25			233.9
215.938			232.3
215.625			233.8
215.312			233.3
215			233.3
214.688			229.8
214.375			230.3
214.062			231.7
213.75			232.9
213.438			231.9
213.125			231.7
212.812			234.8
212.5			238.8
212.188			234.6
211.875			235.4
211.562			235.4
211.25			232.9
210.938			234.1
210.625			229.5
210.312			231.4
210			233
209.688			236.9
209.375			237.9
209.062			237.5
208.75			238.4
208.438			236.5
208.125			237.5
207.812			239
207.5			241.3
207.188			242.1
206.875			240.7
206.562			240.8
206.25			240
205.938			239.9
205.625			236.8
205.312			236.2
205			235.6
204.688			235.4
204.375			235.6
204.062			238.8
203.75			235.6
203.438			238.2
203.125			241.1
202.812			239.5
202.5			239.9
202.188			241
201.875			242.1
201.562			241.4
201.25			250.6
200.938			246.7
200.625			250.1
200.312			245.1
200			244.8
199.688			243.9
199.375			244.3
199.062			245.5
198.75			245.4
198.438			246.1
198.125			245.5
197.812			250.8
197.5			252.1
197.188			248.4
196.875			247.8
196.562			249.2
196.25			252.2
195.938			253
195.625			254.3
195.312			250.9
195			253.6
194.688			255.1
194.375			254.4
194.062			254.5
193.75			253.7
193.438			254.3
193.125			258.4
192.812			257.6
192.5			253.8
192.188			255.3
191.875			253.1
191.562			254.5
191.25			251.5
190.938			250
190.625			248.9
190.312			247.8
190			249.6
189.688			248
189.375			247.6
189.062			245.9
188.75			244.7
188.438			245.7
188.125			246
187.812			250.8
187.5			248.2
187.188			247.8
186.875			248.9
186.562			250.5
186.25			252.7
185.938			250.8
185.625			251.9
185.312			248.4
185			248
184.688			248.6
184.375			248
184.062			248.7
183.75			249.5
183.438			247.6
183.125			249.4
182.812			249.8
182.5			248.9
182.188			252.6
181.875			251.2
181.562			249.1
181.25			250.6
180.938			249.8
180.625			248.2
180.312			248.6
180			248.3
179.688			248
179.375			247.6
179.062			251.1
178.75			251.2
178.438			250.4
178.125			253
177.812			254.1
177.5			253.6
177.188			257.2
176.875			256.4
176.562			255.1
176.25			252.9
175.938			252.4
175.625			252.7
175.312			258.3
175			254.7
174.688			254.9
174.375			256.3
174.062			258.4
173.75			259.9
173.438			258.7
173.125			255.4
172.812			256.5
172.5			255.7
172.188			254.6
171.875			253.2
171.562			253.2
171.25			256.2
170.938			256.8
170.625			258.7
170.312			260.1
170			261.2
169.688			260.6
169.375			260.4
