		502.705	509.323	515.936	522.545	529.146	535.745	542.34	548.927	555.512	562.092	568.665	575.235	581.801	588.36	594.916	601.468	608.015	614.555	621.092	627.625	634.151	640.674	647.193	653.705	660.214	666.719	673.219	679.712	686.203	692.689	699.168	705.645	712.117	718.583	725.046	731.504	737.955	744.404	750.849	757.287	763.722	770.152	776.577	782.998	789.415	795.825	802.233	808.634	815.033	821.427	827.815	834.2	840.578	846.954	853.325	859.69	866.053	872.409	878.762	885.109	891.453	897.791	904.126	910.457	916.782	923.104	929.419	935.73	942.039	948.341	954.641	960.934	967.225	973.509	979.791	986.067	992.338	998.606	1004.87	1011.13	1017.38	1023.63	1029.88	1036.12	1042.35	1048.59	1054.81	1061.04	1067.26	1073.47	1079.68	1085.89	1092.09	1098.28	1104.48	1110.67	1116.85	1123.03	1129.21	1135.38	1141.54	1147.71	1153.86	1160.02	1166.17	1172.31	1178.45	1184.59	1190.72	1196.85	1202.97	1209.09	1215.21	1221.32	1227.42	1233.52	1239.62	1245.72	1251.81	1257.89	1263.97	1270.05	1276.12	1282.19	1288.25	1294.31	1300.37	1306.42	1312.47	1318.51	1324.55	1330.58	1336.61	1342.64	1348.66	1354.68	1360.69	1366.7	1372.7	1378.71	1384.7	1390.69	1396.68	1402.67	1408.65	1414.62	1420.59	1426.56	1432.52	1438.48	1444.44	1450.39	1456.34	1462.28	1468.22	1474.15	1480.08	1486.01	1491.93	1497.85	1503.76	1509.67	1515.58	1521.48	1527.38	1533.27	1539.16	1545.05	1550.93	1556.81	1562.68	1568.55	1574.41	1580.27	1586.13	1591.99	1597.83	1603.68	1609.52	1615.36	1621.19	1627.02	1632.85	1638.67	1644.48	1650.3	1656.11	1661.91	1667.71	1673.51	1679.3	1685.09	1690.88	1696.66	1702.43	1708.21	1713.98	1719.74	1725.5	1731.26	1737.01	1742.76	1748.51	1754.25	1759.99	1765.72	1771.45	1777.18	1782.9	1788.62	1794.34	1800.05	1805.75	1811.45	1817.15	1822.85	1828.54	1834.23	1839.91	1845.59	1851.27	1856.94	1862.6	1868.27	1873.93	1879.59	1885.24	1890.89	1896.53	1902.17	1907.81	1913.44	1919.07	1924.7	1930.32	1935.94	1941.55	1947.16	1952.77	1958.37	1963.97	1969.57	1975.16	1980.75	1986.33	1991.91	1997.49	2003.06	2008.63	2014.19	2019.76	2025.31	2030.87	2036.42	2041.96	2047.51	2053.04	2058.58	2064.11	2069.64	2075.16	2080.68	2086.2	2091.71	2097.22	2102.73	2108.23	2113.73	2119.22	2124.71	2130.2	2135.68	2141.16	2146.64	2152.11	2157.58	2163.04	2168.51	2173.96	2179.42	2184.87	2190.31	2195.76	2201.2	2206.63	2212.06	2217.49	2222.92	2228.34	2233.76	2239.17	2244.58	2249.99	2255.39	2260.79	2266.18	2271.58	2276.96	2282.35	2287.73	2293.11	2298.48	2303.86	2309.22	2314.59	2319.95	2325.3	2330.66	2336	2341.35	2346.69	2352.03	2357.37	2362.7	2368.03	2373.35	2378.67	2383.99	2389.3	2394.61	2399.92	2405.22	2410.52	2415.82	2421.11	2426.4	2431.69	2436.97	2442.25	2447.52	2452.8	2458.06	2463.33	2468.59	2473.85	2479.1	2484.35	2489.6	2494.85	2500.09	2505.32	2510.56	2515.79	2521.01	2526.24	2531.46	2536.67	2541.89	2547.1	2552.3	2557.5	2562.71	2567.9	2573.09	2578.28	2583.47	2588.65	2593.83	2599	2604.18	2609.34	2614.51	2619.67	2624.83	2629.98	2635.14	2640.29	2645.43	2650.57	2655.71	2660.84	2665.98	2671.1	2676.23	2681.35	2686.47	2691.58	2696.69	2701.8	2706.91	2712.01	2717.11	2722.2	2727.29	2732.38	2737.47	2742.55	2747.63	2752.7	2757.77	2762.84	2767.9	2772.97	2778.02	2783.08	2788.13	2793.18	2798.22	2803.27	2808.3	2813.34	2818.37	2823.4	2828.43	2833.45	2838.47	2843.48	2848.49	2853.5	2858.51	2863.51	2868.51	2873.51	2878.5	2883.49	2888.48	2893.46	2898.44	2903.42	2908.39	2913.36	2918.33	2923.29	2928.25	2933.21	2938.17	2943.12	2948.06	2953.01	2957.95	2962.89	2967.82	2972.76	2977.68	2982.61	2987.53	2992.45	2997.37	3002.28	3007.19	3012.1	3017	3021.9	3026.8	3031.69	3036.58	3041.47	3046.35	3051.24	3056.11	3060.99	3065.86	3070.73	3075.6	3080.46	3085.32	3090.17	3095.03	3099.88	3104.72	3109.57	3114.41	3119.25	3124.08	3128.91	3133.74	3138.57	3143.39	3148.21
43.69	41.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.69	42.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.69	43.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.69	44.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.69	45.94	42.7892	42.7734	42.7376	42.6819	42.6064	42.5114	42.3972	42.2641	42.1124	41.9426	41.7553	41.5507	41.3294	41.0921	40.8392	40.5713	40.2891	39.9932	39.6842	39.3628	39.0297	38.6854	38.3306	37.9661	37.5924	37.2102	36.8201	36.423	36.0191	35.6091	35.1939	34.7737	34.3492	33.921	33.4895	33.0553	32.6189	32.1806	31.7409	31.3005	30.8594	30.4182	29.9774	29.537	29.0976	28.6595	28.2229	27.7882	27.3555	26.9252	26.4975	26.0726	25.6508	25.232	24.8167	24.4051	23.997	23.593	23.1928	22.7969	22.4051	22.0178	21.6348	21.2563	20.8826	20.5135	20.1492	19.7897	19.435	19.0852	18.7403	18.4005	18.0656	17.7358	17.4109	17.0912	16.7764	16.4667	16.1621	15.8624	15.5678	15.2783	14.9936	14.714	14.4393	14.1696	13.9046	13.6446	13.3894	13.1389	12.8932	12.6522	12.4159	12.1841	11.9568	11.7341	11.5159	11.302	11.0925	10.8873	10.6864	10.4895	10.2968	10.1082	9.92362	9.74295	9.56616	9.3932	9.22399	9.05847	8.8966	8.73829	8.58349	8.43219	8.28422	8.13958	7.99819	7.86	7.72495	7.59301	7.46405	7.33803	7.21491	7.09462	6.97714	6.86233	6.75017	6.64065	6.53362	6.42909	6.327	6.22726	6.12986	6.03469	5.94177	5.85096	5.7623	5.67566	5.59104	5.50836	5.42761	5.34872	5.27162	5.19631	5.12272	5.05079	4.98051	4.91183	4.8447	4.77906	4.71492	4.65221	4.59089	4.53093	4.47229	4.41494	4.35885	4.30397	4.25028	4.19774	4.14632	4.096	4.04674	3.99852	3.9513	3.90505	3.85976	3.81541	3.77195	3.72936	3.68763	3.64672	3.60662	3.56732	3.52876	3.49094	3.45386	3.41748	3.38178	3.34674	3.31236	3.2786	3.24545	3.21291	3.18094	3.14954	3.11869	3.08838	3.05859	3.0293	3.00051	2.97221	2.94438	2.91701	2.89008	2.86359	2.83753	2.81188	2.78663	2.76178	2.73732	2.71323	2.6895	2.66614	2.64312	2.62045	2.5981	2.57609	2.55439	2.53301	2.51193	2.49115	2.47065	2.45044	2.43051	2.41085	2.39146	2.37233	2.35346	2.33483	2.31645	2.29832	2.28041	2.26273	2.24529	2.22806	2.21105	2.19426	2.17767	2.16129	2.1451	2.12912	2.11333	2.09773	2.08232	2.06709	2.05204	2.03716	2.02247	2.00794	1.99358	1.97938	1.96535	1.95148	1.93776	1.9242	1.91079	1.89754	1.88442	1.87145	1.85863	1.84594	1.83339	1.82098	1.8087	1.79656	1.78454	1.77265	1.76088	1.74924	1.73773	1.72633	1.71505	1.70389	1.69284	1.6819	1.67108	1.66037	1.64977	1.63927	1.62888	1.6186	1.60842	1.59833	1.58835	1.57847	1.56868	1.55899	1.5494	1.5399	1.53049	1.52117	1.51194	1.5028	1.49375	1.48478	1.4759	1.4671	1.45839	1.44976	1.44121	1.43273	1.42434	1.41603	1.40779	1.39963	1.39155	1.38353	1.37559	1.36773	1.35993	1.35221	1.34455	1.33697	1.32945	1.322	1.31461	1.3073	1.30004	1.29285	1.28573	1.27866	1.27166	1.26472	1.25784	1.25102	1.24425	1.23755	1.2309	1.22432	1.21778	1.2113	1.20488	1.19852	1.1922	1.18594	1.17973	1.17358	1.16747	1.16142	1.15541	1.14946	1.14355	1.1377	1.13189	1.12613	1.12042	1.11475	1.10913	1.10355	1.09802	1.09253	1.08709	1.08169	1.07634	1.07102	1.06575	1.06052	1.05534	1.05019	1.04509	1.04002	1.03499	1.03	1.02505	1.02014	1.01527	1.01044	1.00564	1.00088	0.996154	0.991465	0.986813	0.982194	0.977612	0.973063	0.968549	0.96407	0.959624	0.955211	0.95083	0.946482	0.942167	0.937883	0.93363	0.929409	0.92522	0.92106	0.916931	0.912833	0.908763	0.904724	0.900714	0.896733	0.892779	0.888855	0.884958	0.88109	0.877248	0.873434	0.869649	0.865888	0.862154	0.858447	0.854766	0.851111	0.84748	0.843876	0.840296	0.83674	0.83321	0.829704	0.826222	0.822764	0.81933	0.81592	0.812532	0.809167	0.805825	0.802506	0.799208	0.795934	0.792682	0.78945	0.786241	0.783054	0.779887	0.776741	0.773616	0.770512	0.767428	0.764365	0.761322	0.758298	0.755295	0.75231	0.749346	0.746401	0.743474	0.740566	0.737678	0.734807	0.731956	0.729122	0.726307	0.723509	0.720729	0.717968	0.715222	0.712495	0.709785	0.707092	0.704416	0.701756	0.699113	0.696486	0.693876	0.691283	0.688705	0.686142	0.683596	0.681066	0.67855	0.676051	0.673567	0.671097	0.668643	0.666204	0.663779	0.661369	0.658974	0.656593	0.654226	0.651874	0.649535	0.647211	0.6449	0.642603	0.64032
43.69	46.94	11.1668	11.1668	11.1668	11.1667	11.1667	11.1667	11.1666	11.1665	11.1665	11.1664	11.1663	11.1662	11.1661	11.166	11.1659	11.1657	11.1656	11.1655	11.1653	11.1652	11.165	11.1648	11.1646	11.1644	11.1642	11.164	11.1638	11.1636	11.1633	11.1631	11.1628	11.1626	11.1623	11.1621	11.1618	11.1615	11.1612	11.1609	11.1606	11.1602	11.1599	11.1596	11.1592	11.1589	11.1585	11.1582	11.1578	11.1574	11.157	11.1566	11.1562	11.1558	11.1554	11.1549	11.1545	11.1541	11.1536	11.1532	11.1527	11.1522	11.1517	11.1512	11.1507	11.1502	11.1497	11.1492	11.1487	11.1482	11.1476	11.1471	11.1465	11.146	11.1454	11.1448	11.1442	11.1436	11.143	11.1424	11.1418	11.1412	11.1406	11.1399	11.1393	11.1386	11.138	11.1373	11.1367	11.136	11.1353	11.1346	11.1339	11.1332	11.1325	11.1318	11.1311	11.1303	11.1296	11.1288	11.1281	11.1273	11.1266	11.1258	11.125	11.1242	11.1234	11.1226	11.1218	11.121	11.1202	11.1194	11.1185	11.1177	11.1169	11.116	11.1152	11.1143	11.1134	11.1125	11.1116	11.1108	11.1099	11.109	11.108	11.1071	11.1062	11.1053	11.1043	11.1034	11.1024	11.1015	11.1005	11.0996	11.0986	11.0976	11.0966	11.0956	11.0946	11.0936	11.0926	11.0916	11.0906	11.0895	11.0885	11.0875	11.0864	11.0854	11.0843	11.0832	11.0822	11.0811	11.08	11.0789	11.0778	11.0767	11.0756	11.0745	11.0734	11.0722	11.0711	11.07	11.0688	11.0677	11.0665	11.0654	11.0642	11.063	11.0619	11.0607	11.0595	11.0583	11.0571	11.0559	11.0547	11.0535	11.0522	11.051	11.0498	11.0485	11.0473	11.046	11.0448	11.0435	11.0422	11.041	11.0397	11.0384	11.0371	11.0358	11.0345	11.0332	11.0319	11.0306	11.0293	11.0279	11.0266	11.0253	11.0239	11.0226	11.0212	11.0199	11.0185	11.0171	11.0157	11.0144	11.013	11.0116	11.0102	11.0088	11.0074	11.006	11.0046	11.0031	11.0017	11.0003	10.9988	10.9974	10.996	10.9945	10.993	10.9916	10.9901	10.9886	10.9872	10.9857	10.9842	10.9827	10.9812	10.9797	10.9782	10.9767	10.9752	10.9737	10.9721	10.9706	10.9691	10.9675	10.966	10.9644	10.9629	10.9613	10.9598	10.9582	10.9566	10.955	10.9535	10.9519	10.9503	10.9487	10.9471	10.9455	10.9439	10.9422	10.9406	10.939	10.9374	10.9357	10.9341	10.9325	10.9308	10.9292	10.9275	10.9259	10.9242	10.9225	10.9209	10.9192	10.9175	10.9158	10.9141	10.9124	10.9107	10.909	10.9073	10.9056	10.9039	10.9022	10.9004	10.8987	10.897	10.8952	10.8935	10.8918	10.89	10.8883	10.8865	10.8847	10.883	10.8812	10.8794	10.8776	10.8759	10.8741	10.8723	10.8705	10.8687	10.8669	10.8651	10.8633	10.8615	10.8596	10.8578	10.856	10.8542	10.8523	10.8505	10.8486	10.8468	10.8449	10.8431	10.8412	10.8394	10.8375	10.8356	10.8338	10.8319	10.83	10.8281	10.8262	10.8243	10.8225	10.8206	10.8187	10.8167	10.8148	10.8129	10.811	10.8091	10.8072	10.8052	10.8033	10.8014	10.7994	10.7975	10.7955	10.7936	10.7916	10.7897	10.7877	10.7857	10.7838	10.7818	10.7798	10.7779	10.7759	10.7739	10.7719	10.7699	10.7679	10.7659	10.7639	10.7619	10.7599	10.7579	10.7559	10.7539	10.7518	10.7498	10.7478	10.7457	10.7437	10.7417	10.7396	10.7376	10.7355	10.7335	10.7314	10.7294	10.7273	10.7252	10.7232	10.7211	10.719	10.717	10.7149	10.7128	10.7107	10.7086	10.7065	10.7044	10.7023	10.7002	10.6981	10.696	10.6939	10.6918	10.6897	10.6876	10.6854	10.6833	10.6812	10.679	10.6769	10.6748	10.6726	10.6705	10.6683	10.6662	10.664	10.6619	10.6597	10.6576	10.6554	10.6532	10.6511	10.6489	10.6467	10.6445	10.6424	10.6402	10.638	10.6358	10.6336	10.6314	10.6292	10.627	10.6248	10.6226	10.6204	10.6182	10.616	10.6137	10.6115	10.6093	10.6071	10.6049	10.6026	10.6004	10.5982	10.5959	10.5937	10.5914	10.5892	10.5869	10.5847	10.5824	10.5802	10.5779	10.5757	10.5734	10.5711	10.5689	10.5666	10.5643	10.5621	10.5598	10.5575	10.5552	10.5529	10.5506	10.5484	10.5461	10.5438	10.5415	10.5392	10.5369	10.5346	10.5323	10.5299	10.5276	10.5253	10.523	10.5207	10.5184	10.516	10.5137	10.5114	10.5091	10.5067	10.5044
43.69	47.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.69	48.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.69	49.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
