159757659.823304,5065948168.65967,NaN,1125100037.91632,NaN,3262562365.40278,670375262.969041,255788888.764988,4157134816.7651,1300199736.12126,6091032138.19628,878776112.405007,4169849796.78315,344486099.397935,218777581.579924,245103697.659677,39659441.3555678,19974868841.3487,363111988.355729,301368932.342399
3145596378.66886,852552334.904851,639743974.982179,179860055.44427,5858500259.09377,861145414.752823,74414633.3152031,114377824.052117,391537111.432059,776378979.77418,177454058.241176,116819814.051611,279359180.782969,653114596.127487,308886360.79956,750739589.321059,1835701036.99914,224021482.307605,93631593.6554467,235452972.569712
377782400.067235,441890230.51633,261838767.217822,1960968444.54842,109844923.109732,201994589.306672,107015668.91898,78926419.8058782,295536284.505684,104617235.748496,31012461.2657888,284162641.361387,486620555.450174,278187111.248557,155626199.168333,386658712.599716,1380558325.3184,139697306.733521,142149970.842738,200854145.238725
1281199303.25684,4049978010.38927,12141226099.0065,251021154.917868,296343162.358986,933524992.590639,27241245.6200013,412609639.130847,313939392.656136,106638428.000414,2352779790.09676,1187774002.08823,2500152780.51819,191751012.240234,183043707.598205,355935945.484059,75656229.5734616,1117823284.4423,234621722.113794,348894420.004649
106639454.009558,1983263100.75713,139624892.536715,312208742.315475,170313522.581917,152845674.589456,776843928.133055,249548586.733696,102334021.463676,5791847274.38565,820457678.278534,804228366.388236,7839137917.89773,245664018.866601,315026020.909087,2564821841.13395,632249370.463393,1062328464.89941,77444946.7743619,5256443430.60955
204183092.421087,2727355476.44029,135039604.801251,1927588533.65803,6177146993.40908,423312271.930121,69500322.4788181,357604520.180675,951052453.06143,4954409386.89333,503074624.306256,357557397.187082,274328445.391867,141517472.584881,321776012.078947,212223552.474977,1029001687.96088,1972826922.44917,105279649.285281,2446196521.51681
891385753.602079,333626003.530873,2969393065.31889,3498251058.7611,6993596571.49951,21938537933.5844,4005203677.54875,1761580187.11213,1608176620.31509,290758856.016629,908353380.536896,4430073412.4429,649738353.105805,808151959.46966,877720963.425126,1097365478.85854,2169150362.32784,203456410.551476,3778820196.79302,2699171538.35709
1345128126.12922,3041016358.63937,1048362586.83759,133941023.586369,843652974.866977,4395258399.71956,1681682100.99632,907907867.203444,1601781390.68691,107393320.018168,237860394.274753,1681973083.3968,1465087760.10988,11574495637.4569,2859675418.33967,2693715851.61391,155549861.476139,3325237195.41265,213678118.221901,383921193.067515
1173969451.80117,5912268892.86468,1189128428.66038,8313638252.20548,1263347203.93054,1991040791.95595,995108373.332493,1171660688.44581,1571315300.48109,4057365782.98588,225589610.750633,3714923666.54366,891362106.826306,782917707.034963,1116407892.7857,6076919722.21885,846178712.654234,126132840.660979,256656188.541463,745665015.882495
284344729.382799,1641129070.09802,324684149.606931,8027443598.62438,402485611.325377,4563471458.22849,15210863591.3705,4454332397.3068,7587801037.91318,11797875634.2841,1133842864.41409,1995303010.0123,43363222545.3948,131533900.472759,283584978.113907,2346782714.49326,960419660.295116,242304781.314514,310607814.728387,273932469.321373
1504900441.46087,908399710.09162,1124361764.73731,2691974226.62118,21419611368.4141,639586238.824053,2732886066.31344,707800361.657475,744714728.18065,442101385.187242,2063473546.53115,3566755411.61975,1110587420.83155,3670272317.91072,288744391.50117,138117758.781701,256155661.900386,381888109.779634,156081777.899835,93049581.8068911
3606569658.25766,2746141379.65621,2823805297.43633,578232992.101,413764548.299983,3346172504.45517,11482334563.7272,2262741883.46315,5031772723.71372,1759409457.85155,1152426734.16412,5283175808.93366,NaN,203782816.080419,53052560.6525237,155194960.124796,253935581.84293,2663772481.57145,569477109.297599,440340795.416355
4058406147.10206,3139945223.4741,6110120575.65081,7926830092.95825,1888684842.71016,3205170620.37892,5473528251.40682,1710679044.64902,8567717335.20755,661971596.372787,733303056.599755,646082312.314627,7725394023.27985,5203157514.37158,2368490360.80068,89144999.6944817,27584215.5580155,85107366.6538874,142558178.160585,488775050.018457
7110125214.83291,16926755461.4156,1302682427.66661,4730080069.28303,6064938281.74513,2751695029.57761,3245956048.58734,333688705.174706,1077240214.32163,692488571.956007,5266798711.32235,388291297.646538,1787517732.50903,4746470074.61098,1571609484.41001,3591520124.01694,276275810.780398,1059126807.64318,3744919446.72473,183953306.463486
1375803399.04765,2508754774.9939,376195819.123878,2561075769.24393,3332297480.33023,1666523977.88722,648524031.282269,10434276326.8963,1800699004.00544,292711395.724337,431231156.870004,99322129.0263033,2531850395.12391,1161750768.62097,2065374947.96694,522512577.274791,1144514997.43571,452661573.540426,5399566674.35995,1087010127.46991
1604192078.71382,1069140197.26458,2688930400.3312,454763395.514199,1360720352.60961,537461953.874916,2157923333.32983,691840413.777945,6814322157.27688,3593265608.62973,2048985234.69482,258635008.190944,2034866731.44583,1005816185.66967,3022069451.6161,1963143669.79247,158807012.862708,3305636940.48155,4586728578.50659,8464503875.25579
658536365.052213,1919666013.36653,321223938.999601,8093878457.33885,1994167647.35706,22607722586.7893,114298952.46345,239468333.548487,1978472688.10316,1671933912.6335,1549029592.5312,1165148014.13457,451531625.322191,9039340683.12669,603260520.683334,185376700.097896,8509172959.27775,1279037826.87419,1372351010.30797,NaN
2113582590.79581,5286187066.90731,212903748.94449,17580285943.5859,159999189.628807,5802644278.36006,619571527.958025,232170215.641468,1034644035.09528,879191023.95607,831587544.324236,2487386676.87637,1199840639.57663,1200172327.67765,9736273269.30112,1688839327.51033,4228300239.25065,5430326767.03322,NaN,70692520.3529055
234553295.829716,1348491344.60388,4370868680.97143,103507299.514511,605718247.831003,4898893098.44917,147974296.363069,268853906.099978,5418383096.25449,2153979944.45115,2508952154.40965,4066696897.34592,1087147310.41553,1189657733.85192,6960177715.50537,1305079048.55236,4935609970.35195,946599272.419868,591708320.160696,8344226447.273
