Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,128351485.066672,236575423.896287,211110389.663184,446334601.057342,154272786.537549,587466372.679254,199588810.334437,637130016.012228,48903022.5589472,278984936.653748
Inf,Inf,Inf,Inf,Inf,47879778.034978,Inf,Inf,Inf,144558204.693623,150837986.603081,427101949.631389,9553775171.09813,485402454.33725,3743842737.68577,2615716880.51591,942669324.324754,259771849.953617,408443582.344699,117997523.251262
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,442507513.229206,610884143.000072,57563640.4561969,233502675.583636,1931269226.60265,10260876828.2471,103709182.693566,246850987.061158,393072900.203276,110349837.378844,306911442.154501,206159842.796591
69514493.4844356,51627988.6876048,Inf,Inf,Inf,Inf,28236783.2850437,1044209785.50873,59836790.4402142,2147947216.31797,5106368610.13672,2591267569.46485,6098582248.22944,942456296.911042,176823741.044622,149715969.377114,206555661.491722,106285776.961481,332591193.002637,223652867.652288
44330956.992663,13277193.4449955,47818650.8693718,29582654.7524972,Inf,43938251.4914663,523730318.322282,187394532.92808,433624948.34426,152170352.156231,184436431.471118,368095086.255121,1047731852.63103,77422437.3921358,94186342.3587042,975243816.206696,187859918.051379,258208568.124686,186687332.683023,220019316.798614
69610802.1253363,112931221.103292,Inf,Inf,118588716.229242,143854351.205626,6305069567.1129,454624508.347813,401272496.021312,1142363598.27917,336476781.875111,108629513.189309,43974696.5836456,74746901.981673,89025422.5466297,190314137.910384,307338420.015491,119220447.490094,88144731.411704,471453313.120155
Inf,Inf,47626621.0597683,42097916.7795693,290381125.998071,155009637.640363,3466783091.86912,768024018.814808,1005524353.04929,1022594177.25545,316213178.45005,461141666.798011,1386901488.87846,249178054.68937,170940633.821917,127276096.966651,42132352.8683277,7917284818.27669,96472409.7093872,132170641.450045
NaN,25230921.367138,Inf,65563124.9648052,181151347.152185,569570982.675851,326490386.801873,44471837.0400509,88175945.6757249,209495327.648607,897277839.229502,933747516.334635,183791613.570404,10693405955.7507,46936997.6918907,107063782.061262,1866510063.72913,80062644.734519,128459954.975898,1540178552.5269
108760019.562518,47192724.2787208,101052603.738302,206606055.713954,294337417.984993,165893480.480048,92086752.8954921,2617270385.62592,429173505.915102,146412258.615852,300830463.239409,1147901096.46377,2802166258.47949,1653877167.93039,56657651.5657014,153106668.482911,51079762.4833464,101479488.801899,114300913.16949,291494623.186927
50004111.3227028,77439203.2099512,54823476.5718202,269864079.95048,135650763.255795,420468245.216018,111091531.721658,694399745.930344,164015375.69986,8711805177.73195,4699458095.69158,275579959.95729,141051552.487618,63706892.3025161,77375188.6154433,1610019788.61237,392385813.856486,57260408.4735077,328453422.64204,83225111.5659153
Inf,156193456.801195,207651285.113889,111778585.939475,73977290.7259976,42717007.7122647,280838279.208917,1132649458.65766,533768857.614123,127825329.15667,118002951.6379,3612978181.93458,3102163259.81749,2857397426.37101,553301257.123019,26743503.1587183,393324190.361463,54920968.7316148,2971502602.55496,155155884.255155
49827938.907782,331084143.308118,183133308.431695,150282011.907923,259826790.24455,110917108.693589,222953411.892416,115558306.311556,807762268.785256,3223121729.4463,40981563.1110368,571120456.63101,1904607840.89438,403395158.675946,97833311.5560625,5173029822.94785,250798911.619531,248051428.133328,2110285738.86707,81268011.9404975
Inf,Inf,Inf,61958741.1062793,417512254.963451,484312217.909012,52842779.7944494,242334079.109449,6224232135.2897,189767927.242845,474772125.18082,101750988.989852,126608419.366453,124085759.596447,1066177136.55163,1373987374.29825,691630377.219926,3165280321.09727,2934318506.95331,392587042.969557
Inf,Inf,Inf,Inf,63772631.3398482,250002472.26115,143734025.985457,2026558589.7423,106986843.390735,313505704.609669,317895259.301266,183114716.332281,207388345.467916,247938649.91232,162351147.61272,118653878.879458,194928679.83831,479024225.934802,508154417.646363,227435962.312022
Inf,Inf,Inf,139964679.029201,258274712.346868,2694526536.3293,113289319.752009,1013900595.31675,768755680.849465,3562521546.99091,378205795.085175,125812193.59921,325693304.245545,72158765.4196685,363167474.282115,597919124.091566,79241408.6795814,121727319.882809,208033092.681593,101198158.976899
Inf,Inf,287877277.294594,14843867553.0807,4369995313.60403,811862872.521095,1691246431.9132,1634248642.88458,352684860.291608,271899662.130963,324547659.411667,346274902.394012,154080164.150371,74899962.9687953,528081664.319105,71483582.8485906,3376108870.18338,1874469703.62415,3657457170.80198,1404017125.09832
Inf,38854465.3945859,373665599.487208,41334040.931765,64798325.9941508,245875785.438488,133766952.509561,3059925028.43398,5476855851.89745,363988361.836003,4016480960.57129,452028619.353831,3455672026.62713,40656227.8048556,167128759.400797,1797901429.48854,3296889074.95815,31879196.1190866,2539646050.28558,382725082.231809
Inf,65968197.0877129,73585245.5255401,170061970.782462,7846799962.73673,1276870080.95866,2031435501.55418,164435266.391784,77656717.5616219,3159793208.36409,3324616803.46174,135655160.629024,967345430.163535,58412271.7396976,541459116.788026,137662653.684787,530109414.030373,89135498.7221191,13478470930.884,4466275243.75623
90765974.0926736,42268497.1556692,471903897.324637,2981200428.92458,1742343971.9921,134533649.12434,2081702664.91996,245223322.038801,325643137.260382,479761391.225025,457442716.395897,1787102874.24101,2325556999.4419,803979575.282694,1695124850.61976,5484877105.28864,3258270900.89159,61911489.7418163,970924642.751243,298898607.873112
74844205.1941864,231252923.879209,776307955.616394,3226715544.38961,11281684257.8435,1214120216.92947,8057730364.55493,38414277.0259048,13552880111.5574,1436428598.3397,96836466.371412,133129881.947149,60483030.9031627,1093108894.70448,23652955.827401,263312865.209474,474106154.590824,1020544319.89239,114748869.886537,104289902.425432
