535.745,998.606,1079.68,1123.03,1336.61,1396.68,1450.39,1586.13,1609.52,1661.91,2014.19,568.665,2130.2,2173.96,2244.58,2325.3,2599,2629.98,2727.29,2798.22,2933.21,3060.99,588.36,3148.21,1251.81,621.092,653.705,712.117,744.404,853.325,935.73
43.45,42.13,3.70601,18.2063,46.4616,35.3286,159.772,73.3312,273.93,85.2271,57.6659,173.714,-4.65251,6.98469,7.50459,3.80228,4.94972,0.187994,5.4241,10.3554,33.4208,9.56398,1495.81,99.9457,17.2273,44.9567,120.311,1.71874,16.6781,19.5746,12.9568,16.3782,8.72752
43.45,43.13,4.55588,30.267,41.5322,37.2283,161.901,63.894,245.955,56.4962,60.8798,174.576,-1.4512,14.473,11.9779,8.49935,4.2126,8.6505,3.7917,10.4424,32.341,3.32069,1381.05,96.6539,19.4329,56.8065,131.643,9.70966,7.3669,15.2697,18.1651,32.9116,9.10334
43.45,44.13,10.9477,55.2071,42.692,54.8299,175.292,66.0382,319.043,70.9495,81.899,188.273,7.77587,25.0696,6.35474,9.33196,10.5016,7.08782,2.46588,8.37849,38.6026,0.652367,1734.52,129.204,32.0202,44.4497,148.766,20.3465,19.6961,24.7626,27.0985,59.0243,18.6196
43.45,45.13,6.65979,66.0775,38.9485,43.0206,215.494,104.674,331.701,104.634,88.0036,223.212,9.35143,23.2895,7.18056,12.4655,-3.00636,0.587333,3.75183,15.424,36.483,-8.46458,1767.35,106.387,22.2817,43.0373,153.105,12.9756,12.6161,43.3225,26.0454,48.0835,23.675
43.45,46.13,5.92539,21.1552,48.7497,47.696,202.875,96.8838,331.953,90.9951,69.3139,213.825,-1.93471,11.789,4.41509,6.22495,1.83656,8.09896,20.0829,11.8731,30.1628,-1.42919,1706.69,114.713,14.7316,19.0378,158.969,5.80437,22.4068,13.8182,21.1823,46.4687,29.3828
43.45,47.13,8.82091,29.1956,67.987,36.8304,171.983,74.521,247.968,69.1817,52.4681,154.457,10.8869,16.1356,7.24692,13.1114,8.71787,15.1058,8.42893,-7.53686,27.4631,-2.89343,1338.5,106.447,4.14856,34.3853,112.007,12.2381,2.55806,6.68732,10.2327,19.8783,15.6457
43.45,48.13,-2.82103,40.3924,43.986,46.1646,196.366,67.9378,248.362,83.256,58.6743,177.652,5.69033,11.664,13.8288,6.94023,-2.40424,5.82459,3.48848,20.1465,24.7659,4.74098,1293.36,83.2073,9.91558,8.78243,139.341,7.0775,6.41044,9.92033,16.9528,43.3432,22.2722
43.45,49.13,10.2594,36.4914,45.2058,37.6188,172.387,79.0956,245.107,64.6149,75.0301,151.578,3.70988,17.0022,-0.789866,4.3972,-0.789156,9.85839,12.1871,6.93287,24.5298,-2.95825,1216.81,72.3853,22.2119,54.8735,114.834,0.047749,7.21431,1.29554,6.48267,24.4811,21.8892
43.45,50.13,2.18977,19.5665,42.976,36.7885,152.742,70.3024,221.118,60.8751,49.562,153.38,1.09872,6.37634,2.4618,10.6315,15.5862,7.56446,6.22536,5.22841,20.0655,4.27612,1235.5,71.7562,13.3113,10.8909,103.583,-1.41681,9.78652,5.8031,17.7853,25.1829,2.38215
43.45,51.13,20.3841,34.9631,44.6631,37.0977,152.339,60.6531,196.26,75.9007,51.8614,135.405,5.91198,21.4145,10.0426,11.2326,-2.3483,18.5058,4.86653,12.452,34.3681,6.72778,1169,100.489,19.2153,32.6917,94.1676,4.16792,1.46024,8.59857,17.0197,25.3213,14.5859
43.45,52.13,15.5056,25.2879,56.311,52.1563,179.802,78.6222,247.462,89.2806,54.619,166.693,2.49624,33.684,12.3907,12.6535,13.8385,14.4054,6.36789,5.86551,27.8684,-0.518322,1336.45,98.0343,7.50722,-5.69407,138.562,12.5812,10.4601,22.9454,26.8673,31.2815,26.0319
43.45,53.13,-3.69028,28.1692,54.8968,44.4948,219.358,87.4557,291.912,99.9815,79.9451,187.45,5.85552,7.34321,7.72832,0.216945,-1.03752,24.1726,1.92634,-2.13493,30.6798,10.3684,1568.54,120.779,2.69887,31.6908,161.85,0.704018,8.54618,20.5122,17.6977,16.1572,5.88554
43.45,54.13,12.2829,44.9942,55.175,53.1272,266.563,98.296,355.475,128.523,96.3675,235.558,9.95033,20.762,12.688,7.16706,-0.715114,15.7649,2.04973,1.77487,29.3705,0.305379,1895.19,147.086,25.1377,12.6169,198.874,8.41467,17.6697,4.60657,29.8499,22.493,24.8595
43.45,55.13,13.042,64.6593,79.903,54.8442,295.676,121.926,391.02,132.545,96.0021,250.762,11.6381,13.0808,5.68447,8.70183,5.01975,4.42591,6.97978,12.6543,42.757,5.19625,2032.3,158.727,3.46759,4.37851,225.578,7.53923,11.3326,8.46213,22.2538,25.9554,18.5387
43.45,56.13,23.6993,31.5869,77.5653,53.2024,305.314,121.328,390.722,131.583,136.131,273.155,2.76593,26.8373,10.0493,9.85727,14.1381,20.0206,4.87606,13.2931,35.1593,-5.09293,2024.43,158.112,17.9948,13.4896,209.442,6.3437,5.751,2.61582,19.6775,38.9308,29.3806
43.45,57.13,18.5092,29.7009,65.2126,46.6797,290.773,103.076,367.979,117.109,92.831,264.505,-0.966493,11.3784,0.127267,17.5825,-0.848417,13.074,13.3464,11.907,29.8914,-0.903313,2019.72,138.025,13.5966,46.94,192.314,-2.09253,2.42725,23.0193,19.3506,19.2234,22.0219
43.45,58.13,5.83914,45.1739,58.4386,48.8701,187.231,93.8797,250.003,102.117,66.8423,175.921,6.90248,16.5341,5.48526,4.2076,4.50107,21.2885,1.21384,-1.52183,20.6246,12.0062,1399.06,98.1245,22.1537,32.8747,150.363,13.0879,-3.86292,1.40478,19.338,18.5969,22.4444
43.45,59.13,13.4702,18.3825,48.2638,72.9312,200.885,86.7959,258.785,102.021,59.1399,150.45,10.228,18.1891,12.2347,11.2936,7.61393,12.3466,14.0909,8.02088,23.6901,-1.18203,1414.63,97.521,11.8466,60.5569,140.008,22.0576,15.064,28.408,48.388,31.4042,26.0204
43.45,60.13,14.4978,17.5021,55.5662,74.8027,171.582,75.0133,224.968,54.7002,63.5755,145.506,13.522,16.616,13.4618,9.02799,4.37969,7.53082,5.86154,5.7572,22.8331,13.4254,1280.32,84.1027,3.23742,43.0449,106.388,16.3517,5.26558,14.1994,14.0025,8.95123,23.5014
43.45,61.13,9.40943,38.225,56.985,82.4417,214.615,104.273,282.756,90.0686,68.0723,183.539,0.245625,17.4661,4.38397,6.31508,8.83018,9.84993,6.54264,16.4967,17.6988,10.3311,1516.11,90.3407,22.5325,45.7686,128.595,16.5307,7.8709,17.9798,33.1197,44.1733,33.3887
43.45,62.13,18.6941,60.5447,92.4617,86.4617,259.009,117.818,320.202,95.6001,86.6116,215.473,8.39146,22.7143,14.1688,20.8318,9.87773,18.2331,2.31357,7.77039,28.3491,-2.41005,1770.72,93.2577,7.66769,42.9411,155.388,9.13458,2.00526,38.5945,25.7274,54.81,34.757
43.45,63.13,0.934467,41.5416,81.2361,85.3978,298.547,148.219,427.086,141.364,111.269,286.032,14.4519,34.7296,15.3863,6.59896,-4.08711,16.9267,5.60243,11.4826,28.4847,1.14841,2214.52,130.602,38.3088,52.9496,218.927,12.0714,32.0213,31.0005,40.9993,46.2527,26.6693
43.45,64.13,25.3197,48.5894,84.1567,107.619,244.524,96.5363,316.147,93.7967,63.1554,182.988,4.73048,19.8265,3.61263,15.1526,5.38597,24.717,12.3348,5.10619,24.6803,4.78258,1737.76,113.703,16.0046,41.5394,176.826,21.2069,16.5154,16.2356,46.2339,49.7572,43.1733
43.45,65.13,15.2777,22.2668,86.0908,96.6536,263.442,94.743,321.386,99.9138,58.2242,191.255,7.65496,22.6182,8.55956,23.199,12.2008,25.1574,18.9023,12.5582,34.6924,15.4417,1711.09,129.423,28.5096,44.6535,140.496,26.3445,10.9246,27.8882,47.8675,38.661,19.9286
43.45,66.13,25.5852,27.9623,76.0847,122.361,212.359,109.548,304.7,108.365,83.0589,187.235,-3.69809,28.2315,7.57043,14.1721,-2.68429,-2.22115,24.1805,0.352182,8.05505,-5.88249,1557.85,92.9066,60.1655,57.4952,136.343,18.8308,57.7001,42.5623,43.6283,45.0423,35.8282
44.45,42.13,4.76454,45.804,36.6491,29.4086,181.372,79.8665,295.917,85.4526,69.2449,192.922,4.78467,14.1696,3.44942,3.38679,3.50579,11.7976,1.58163,13.4715,39.7876,5.07357,1547.4,107.719,4.41577,47.9949,135.233,9.48449,15.8467,11.8666,11.4385,35.3653,12.928
44.45,43.13,-4.79971,45.2314,60.0989,32.774,178.932,84.1895,283.718,70.4962,67.7055,168.07,4.70316,4.53219,1.0051,3.57951,11.3418,4.1148,-5.29645,2.85718,22.6041,-1.83696,1548.18,116.313,11.5819,62.2268,133.753,3.15932,13.4735,14.6474,9.99066,42.5738,28.6585
44.45,44.13,7.79102,40.6143,64.4357,37.8817,163.502,74.0022,280.291,51.9399,69.2159,164.456,7.15318,18.1304,12.26,6.41485,6.23461,8.74651,2.47543,3.21352,20.0135,2.77062,1521.75,123.081,24.4508,6.39408,129.874,12.4067,32.7324,23.3374,23.5392,38.7626,34.2576
44.45,45.13,3.54397,53.2619,61.7651,51.1482,185.386,84.6351,283.705,80.1072,66.7345,178.86,6.1545,8.0171,-5.01297,2.07526,-3.3362,9.79439,4.85347,8.06071,21.0644,20.5893,1564.09,120.328,24.2584,45.6135,136.035,17.8504,21.9506,22.5753,5.40381,41.7656,22.0032
44.45,46.13,14.483,57.9796,64.8503,59.6394,186.604,95.1229,305.027,83.45,83.5583,88.4045,-0.052618,23.0132,10.3222,-2.22583,2.96301,3.47416,0.085857,7.41776,33.2615,7.7416,1540.38,104.249,8.9582,29.7369,163.629,4.03874,13.3925,7.519,23.6335,29.5033,31.8687
44.45,47.13,7.15599,15.8017,43.2397,24.5677,204.872,97.5681,251.39,72.174,69.2393,162.401,1.77436,24.5739,10.2678,10.2039,-4.19338,12.9462,6.67025,17.0895,12.1026,5.99219,1414.09,76.0668,17.5292,-11.4295,134.922,16.3868,16.784,10.5178,26.5444,55.9238,34.363
44.45,48.13,14.2529,41.8611,68.7442,61.2431,270.896,115.224,321.511,98.1988,84.9048,218.77,2.2518,14.2559,9.72217,12.7286,-0.00536168,14.0662,4.26872,19.9639,27.9526,7.77571,1701.55,117.839,16.1985,52.6155,176.591,2.44532,4.11505,11.5126,10.2063,22.2903,17.9504
44.45,49.13,-1.37556,63.7731,43.2263,48.7976,236.95,96.1229,300.885,88.9177,72.3464,202.776,4.13008,16.6939,9.05432,11.0955,-0.479773,0.832698,0.23538,10.6157,23.4831,-0.0464571,1642.39,141.142,13.7448,46.7132,163.328,7.09684,0.445651,5.57077,17.8357,36.5582,12.7635
44.45,50.13,-1.97466,67.2689,57.5029,48.953,185.283,96.0436,255.258,79.9014,77.1808,197.056,-3.58212,21.019,-5.267,14.8512,3.65928,4.25151,9.38932,10.4105,26.3042,2.39966,1414.09,92.4881,6.22114,18.9901,145.532,13.3739,0.586641,13.3564,17.8916,46.1199,20.7342
44.45,51.13,6.23445,23.9969,40.7261,26.2941,120.958,52.0186,193.896,46.8872,55.7818,146.096,5.9609,16.3184,9.49484,3.54493,-4.67753,22.1659,2.61181,-3.01715,12.7839,-3.9459,1123.18,77.7648,14.6259,16.6081,112.368,7.74668,15.5195,9.52578,31.2164,41.0903,21.4819
44.45,52.13,6.29779,21.2138,35.3007,38.1641,146.582,70.894,220.039,65.9928,55.5254,134.525,2.94782,19.4086,10.1375,4.07366,2.23476,13.6396,11.734,7.01266,17.2478,-3.2053,1170.49,82.9376,17.1082,19.0987,99.0019,-2.92949,12.0505,11.6308,28.0341,25.7726,23.1552
44.45,53.13,19.4788,26.5633,53.4653,46.4736,192.663,70.5506,297.807,102.489,76.5759,191.671,13.8266,19.5138,11.2678,5.80937,7.94726,7.71952,10.6931,5.8134,18.1095,5.57959,1534.08,105.436,5.86156,27.5064,131.747,6.55552,12.054,17.8036,14.1704,34.9546,11.2492
44.45,54.13,16.5829,44.5265,54.3799,62.4978,258.816,93.3438,356.134,121.567,96.7955,232.837,-12.4521,23.7932,5.44856,10.2813,9.81193,11.953,13.6284,33.4393,33.7271,-3.50314,1792.06,117.765,14.5115,20.7153,190.73,-2.33201,12.4891,17.7692,4.61168,38.766,24.0418
44.45,55.13,23.5804,38.3227,56.4907,51.2749,241.829,91.4726,298.6,90.3471,85.864,218.024,4.84071,25.5786,8.9005,3.55962,7.24508,10.8732,12.1017,24.0221,38.9813,14.1313,1660.76,124.428,15.0254,50.2974,170.615,12.6304,7.03572,0.342452,17.3558,18.8272,11.4281
44.45,56.13,14.3097,35.0552,57.0795,31.0724,247.616,108.656,336.072,110.092,85.3494,238.61,1.55211,12.2656,-4.59988,13.6923,-1.61771,11.7474,-0.456749,8.45731,32.2167,1.39754,1766.88,115.199,12.2693,27.0101,182.523,-0.819596,12.7269,12.5026,27.9686,33.6839,43.7819
44.45,57.13,9.66193,32.3278,56.7285,57.1082,217.347,107.073,309.721,92.4838,67.5147,217.957,-0.75492,21.0177,7.69277,14.2822,9.25896,13.4224,23.9003,4.86961,22.9262,-13.7381,1628.74,127.222,14.2403,9.6627,157.976,3.02594,9.85883,16.2447,29.6484,27.6358,28.4258
44.45,58.13,6.22335,17.6576,57.5359,67.5377,209.557,91.6159,264.202,89.1557,70.0613,195.999,-1.81182,21.3364,13.7962,9.35224,-6.7196,12.5382,-0.290938,-1.00533,12.907,7.53713,1486.15,102.681,20.3533,55.3772,138.662,13.0952,14.7475,16.7404,26.8414,30.5267,25.1522
44.45,59.13,-0.898354,17.653,52.7292,69.8359,192.213,84.5203,242.693,86.682,64.5376,159.812,4.47832,16.4024,13.4074,-1.89468,6.29302,13.8258,-7.32029,7.92661,23.7697,1.60184,1341.99,72.3367,19.0432,49.903,139.367,28.0277,-2.57877,25.1496,20.9494,42.8052,25.7939
