529.146,1079.68,1129.21,1257.89,1318.51,1450.39,1533.27,1580.27,1661.91,1737.01,1822.85,575.235,1913.44,1952.77,1986.33,2041.96,2069.64,2102.73,2108.23,2163.04,2179.42,2212.06,627.625,2244.58,2271.58,2319.95,2383.99,2410.52,2442.25,2479.1,2505.32,2531.46,2578.28,705.645,2604.18,2671.1,2727.29,2772.97,2928.25,3060.99,3138.57,750.849,859.69,948.341,967.225,992.338
43.45,56.13,7.24316,74.9639,55.695,211.49,343.125,423.75,0,155.638,285.304,0,10.1883,37.3206,9.66395e-07,0,0,0,0,50.1701,0,0,0,0,13.5118,17.6388,0,11.4818,0,7.99779,21.1892,19.8373,6.43722,6.46607,24.4092,0,23.8143,76.6425,1.75609,66.1718,2078.43,99.7077,0.440992,0,68.0626,56.0072,37.2983,65.1412
43.45,57.13,31.6562,58.5075,16.75,175.225,276.601,354.41,0,110.154,265.788,0,6.1568,23.7364,11.1821,1.35668,9.71438,0,0,0,0,29.5659,0,0,4.29134,15.8597,6.1716,0,6.21917,1.1848,0,4.48067,0,0,2.63371,13.3082,17.5098,23.8792,36.1015,25.2581,1933.81,127.503,10.7569,19.1193,57.3484,17.068,0.801302,13.1116
43.45,58.13,0,48.287,35.8718,133.242,271.722,364.003,0,127.196,257.298,0,0.390807,11.5406,15.7432,0.564459,16.8547,0,8.12604,4.75959,0,16.7398,4.90358,0,7.85923,0.183063,0,43.4491,0,21.3921,0,12.5448,14.4064,0,0,13.7122,13.9081,0,71.7418,0,1892.26,40.2699,0,16.2045,37.2765,22.8379,2.92706,26.5606
43.45,59.13,7.88252,63.8586,69.9087,48.3046,267.776,299.554,0,129.45,230.557,0,17.5879,31.5947,21.9538,0,8.39268,0,3.2309,0.00137891,1.12261,0.00185312,8.10134,9.41893e-05,27.1811,0,5.26174e-05,4.55567,0,0,0,4.04299,0,0,20.4292,30.6657,0,0,62.9226,0,1406.9,88.4345,48.5483,35.8781,46.6749,0,15.3083,19.8627
43.45,60.13,0,35.3012,55.6192,61.025,143.606,185.295,6.73751,74.7659,142.761,0.0111346,0,10.9148,10.7858,0,14.7908,5.64468,0,4.0983,3.62539,15.2462,8.81711,10.7874,24.0886,9.27638,0,13.4207,0,0,8.48655,11.3563,0,4.05847,7.09062,6.85192,0,0,3.19697,0,997.08,54.0507,30.8981,38.0745,48.2909,14.7993,16.9135,26.4272
43.45,61.13,0,48.2651,51.7992,14.2098,192.838,163.916,0,32.5219,133.681,0,1.04431,21.7503,0,0.610217,20.8632,18.5177,14.3388,11.6244,18.8688,0,0,5.07362,34.3068,2.6937e-09,0.880332,1.02226,0,20.1337,0,0,16.9603,10.4452,2.70773,24.4328,35.1703,0,0,3.79391e-05,1075.81,32.9415,17.8427,17.6579,58.7194,23.8367,3.94477,0
43.45,62.13,26.6022,69.8792,100.862,109.592,266.08,326.044,0,109.867,199.714,1.64416,9.5309,16.2238,0,9.33851,26.9614,20.2196,0,7.3326,0.000122451,28.1565,17.3599,1.47948e-07,37.2804,20.5465,12.7677,39.5052,15.2368,16.9482,17.3599,35.6051,1.08481,0,0,63.2221,8.51202,0.182138,24.5303,9.62361,1743.33,83.8199,55.2435,52.3278,48.717,34.7933,1.09232e-07,18.7439
43.45,63.13,34.7168,76.5509,125.69,135.237,265.722,404.755,0,154.044,261.195,0,12.068,41.3373,0,0,6.33908,1.27896e-07,6.05913,3.74711,0,14.4708,0,13.0895,23.456,10.1354,0,34.3042,34.6202,5.80979,5.76959,0,31.7901,0,0.426174,24.8556,47.6202,31.3372,47.8544,0,1941.34,111.704,85.4594,38.7981,73.5738,1.88604e-07,57.9276,33.1229
43.45,64.13,7.11448e-07,86.7262,93.5595,136.565,247.904,333.918,0,141.685,226.976,44.5612,25.1967,34.7609,0,6.5225e-05,49.6995,0,15.7977,7.14345,16.2021,0,30.6037,0,19.0311,7.4389,12.3713,28.4239,13.1706,0,0,241.773,56.1977,13.9633,1.41963,40.2836,53.9278,32.5005,32.6775,0,1731.88,40.7077,25.9276,51.4309,64.4426,30.8817,13.1917,14.0983
43.45,65.13,5.65663,85.5602,66.6706,117.375,250.574,290.733,0,115.088,207.58,0,9.90933e-06,40.1037,16.5308,3.84764,11.5223,1.01049,14.5581,13.4968,9.46132,22.9906,30.7031,40.5111,24.2592,0,0.0896639,22.7935,0,11.5211,0,0.173795,4.8365,7.92329,0,24.2686,20.8979,11.1099,74.3015,0,1613.15,34.1923,8.05408,64.7512,37.1838,9.23331,19.4942,35.0639
43.45,66.13,9.36634e-06,73.6847,116.131,27.6917,250.495,302.621,0,122.515,185.329,3.80647,0,35.5888,7.33272,15.6421,0,0,26.1054,0,13.5877,0,10.5557,0,14.724,0,14.0804,17.5825,16.0664,23.3851,0,23.684,0,0.0650212,0.0840443,46.2336,81.5301,0,59.2119,10.2993,1551.57,98.7549,7.76348,25.3279,45.3581,30.1852,0,11.3379
44.45,42.13,0.235225,57.014,29.0105,77.8113,124.29,262.338,0,58.1965,172.818,4.51232,0,23.2509,6.36046,0,0,9.45906,11.1697,0,0,0,0.943765,12.7986,14.1836,0,1.81178,7.06534,0.032702,0,0,15.022,3.06547e-19,0,0,28.5956,44.0685,0,0,0,1271.84,20.4346,28.742,13.3744,31.6269,19.212,11.7435,25.3022
44.45,43.13,5.19988,45.0836,18.0808,58.8807,159.455,247.287,0,62.7456,163.339,8.7663,16.2594,18.6844,7.94632,0.512198,13.4569,9.42132,25.7074,19.0478,0,10.4465,13.867,4.48542,26.7715,0,0,34.7245,0,0,0.593868,0,0.026087,4.62427,15.5258,1.65031,18.4889,23.9209,18.9683,14.8924,1292.65,33.6033,30.968,37.3955,22.7822,19.093,9.21512e-07,13.1661
44.45,44.13,35.0635,18.5087,55.6047,110.748,177.348,269.504,0,42.7056,172.265,12.1966,4.4683,18.0321,13.7008,0,1.6203e-07,4.33921,0,3.0442,11.095,2.62649,0,12.1303,32.6148,4.48425,22.2522,19.7168,17.438,360.466,21.3181,0,4.90023,8.90907e-05,3.4691,22.0112,5.69391,0,49.9132,0,1404.22,30.3273,13.5991,29.935,52.8187,0,14.4031,24.9097
44.45,45.13,0,30.011,66.8722,104.911,159.694,280.431,1.93524e-07,53.5448,171.304,0,9.17023,22.5201,0,0,9.89426,6.31479e-05,15.2473,0.250253,0,4.03287,2.31387,0,15.2979,0,0,0,0,0,8.18045e-06,1.11663,0,0,1.37424e-06,26.9962,7.14649e-07,0,24.1772,0,1337.11,139.125,0,0.398902,37.9951,25.5635,11.1951,13.36
44.45,46.13,0,42.3827,47.9597,91.4396,127.383,268.801,0,56.8995,169.741,0,0,48.2684,5.61374,8.42678,8.02078,0.283575,6.37203,0,12.8635,0.322369,1.63658,0,38.8209,1.45832,8.46477,11.1872,0,4.76256,0,0,0.285647,0,0,2.94399e-05,0.0107265,0.688192,12.1697,0,1334.34,53.1091,9.77137,38.4074,28.727,2.51576e-07,8.41316,34.7628
44.45,47.13,5.6178,64.8491,58.4294,0,265.245,245.376,1.9871,56.2789,158.129,0,0.372493,46.9785,12.7817,0,16.4722,0,43.9215,0,6.59555e-07,6.3525,18.9912,27.2593,9.7919,0,37.6136,1.36475e-06,28.1402,0,11.7052,7.86548,7.02308,0,1.51821,23.6677,0.00412124,0,33.6711,3.84825,1364.04,115.034,0,17.6503,59.1349,28.5982,0,16.5969
44.45,48.13,39.0129,65.6899,41.1024,15.4997,215.867,246.272,0,54.3877,186.801,21.2295,10.2702,16.4822,7.22344,6.37559,4.19063,0,19.9112,0,9.22646,5.20394,18.036,15.6814,13.2189,0,16.6675,31.8449,0.00126982,0,0,0,0,8.93743,0,16.4332,2.71384,16.9176,44.8357,4.69675,1333.74,86.9643,49.5939,45.069,59.3093,30.3229,0,9.72674
44.45,49.13,7.55749,44.6203,33.789,80.9719,211.741,235.914,0,68.1481,172.631,0,3.40567,31.6605,11.9195,10.9721,16.5828,0,22.0707,0,12.3001,2.45101,8.64194,3.55263,20.8771,6.15346,17.1243,15.0327,9.18433,6.41291,1.09061,3.5139,15.8239,0,0,7.55186,0.000340971,0,14.5034,0,1398.64,0,28.7483,34.0348,29.9102,34.6783,0,19.7318
44.45,50.13,0,26.5056,43.0819,125.371,173.967,255.104,0,60.9493,185.597,2.15368e-06,22.0698,27.7595,2.33466,0.000266609,0.00016275,0,14.2593,30.9685,21.428,6.51239,0,9.0135,0.512636,0,0,30.063,0,20.7865,0,26.3829,8.64799,46.2105,31.2555,9.55449,0,0.0606783,37.007,11.4949,1231.27,42.8387,41.1697,1.50667,27.4874,35.5169,1.29762,29.506
44.45,51.13,12.1015,25.3527,35.1428,57.7063,139.26,195.066,0,66.6047,136.158,0,0,25.9416,0.000165763,0.0514052,20.1637,0,21.6183,0,10.5073,11.0519,20.72,27.689,16.2327,17.2063,2.3192e-09,11.3362,8.4828,0,15.5081,0,1.89897,0,0,11.6774,5.95373,0,39.231,0,1055.1,35.7742,0.0305414,29.6285,29.6704,22.3499,7.57605,7.43164
44.45,52.13,1.08447e-07,17.5634,43.585,70.3452,104.88,158.271,0.0206609,58.0508,130.864,0,12.1608,8.96989,0,0,0.524515,4.65602,16.715,14.6758,2.55674e-05,0,7.25108,0.920034,14.5941,3.15699,2.94067,12.2105,1.77857,18.0539,6.81227,1.77101e-07,0,0.247759,0,28.0476,21.4059,0.351925,31.8939,5.28266,960.412,36.6736,0.000325387,23.0933,37.4286,24.569,0.691578,34.8009
44.45,53.13,9.98312,36.6786,0,76.3219,181.36,216.125,0,72.1152,160.941,14.8883,0,7.69609,8.02501,0,12.3703,15.1113,0,0,0,0,4.28228e-07,36.4243,21.6096,0,0.00699784,50.9492,0,0,18.7989,0,15.5913,0,29.0316,13.8424,0,0,0.0095512,5.4849e-06,1183.74,49.7331,0.00187673,17.1038,42.3067,0,40.5755,16.4345
44.45,54.13,12.2103,48.5207,35.9633,98.9961,198.111,305.137,0,90.8608,208.172,0,0.0294433,25.2416,9.24149,0,0,0.0163942,0,16.1963,2.64953,4.18288,12.5325,0,6.37063,0,0,31.5573,0,0,0.00400943,11.8901,0.335974,6.5459,0,14.7089,0.146904,0,0,3.92777,1417.25,0,0,8.87531,25.1448,29.5481,5.30144,22.8608
44.45,55.13,24.2331,37.8966,33.4044,64.8357,265.142,325.418,0,94.767,227.769,2.43762e-07,0,1.17506,0,0,25.4774,16.3823,0,5.63834,0,16.2426,30.4501,19.9193,0,0,7.64328,5.66537,0,0,0,3.29786,0,0,4.67586,3.10421,0,0,46.6627,8.83836,1643.6,139.273,0,33.2628,15.8617,34.8691,0,27.7953
44.45,56.13,8.50078,34.0941,0,99.4368,229.469,267.197,0,98.5578,214.594,0,19.4805,11.2079,19.992,2.98345,0,0,11.4228,5.6511,0,13.4692,10.2122,18.6738,0,0,16.2039,24.181,0,19.5643,1.91198,2.80158,0,7.2163,0,10.2461,18.0349,8.45492,36.439,0,1519.44,92.7546,0,3.10055,48.8982,27.3129,0,29.1806
44.45,57.13,13.5052,37.2972,13.6581,111.899,304.324,143.559,0,143.256,242.114,0,0,38.3828,0,0,34.4827,8.38748,0.129957,24.7529,15.0935,15.811,0.0203265,35.5054,13.3725,14.6771,24.0565,21.9678,0,0,6.12168,1.03471,0,0.00177158,0,0,14.4985,10.0903,0.000580765,0,1835.76,43.9746,19.0475,13.1675,34.9074,7.00419,25.158,21.6173
44.45,58.13,1.70402e-07,19.8773,45.119,100.114,293.776,323.004,0,133.201,260.442,0,17.1289,27.5039,0.0203979,0,11.8748,0,0.000194492,6.2382,23.0371,0,7.23549,0,0.473925,0,0,13.2029,0,0,0,2.74119,0,0,0,5.14451,0,30.2049,15.2742,0,1795.35,93.3642,18.2039,27.2773,41.0074,7.60852,0,61.0023
44.45,59.13,21.4867,39.3776,90.7946,145.477,222.707,324.794,0,127.142,228.02,0,13.0714,29.4202,0,0,9.68116,1.68845,21.6672,7.07827,0,8.06436,15.9457,10.0404,25.7171,9.52369,8.21047,6.53427,0.00014346,7.54687e-07,0,0,2.3494,4.3854e-07,12.8243,18.3425,4.24025,9.09894,29.0726,0,1685.81,43.8005,0,50.31,65.1108,25.6514,0,16.8965
44.45,60.13,4.39589,47.0419,45.813,47.6048,200.064,246.698,0,85.2063,159.134,3.00311,0,24.8137,6.22039,0,8.67519,2.70344,0,15.4291,0,0,19.9451,8.74895e-08,16.2348,0,8.91818,17.9413,2.52507,0,11.742,0,0,5.62665,0,12.7453,22.7796,8.02175,0.0190797,1.89045e-30,1300.66,61.1296,64.3964,22.5463,46.2548,23.349,0,0.00405603
44.45,61.13,0,62.265,59.4878,51.9699,211.096,327.145,2.44911,65.194,222.154,0,0.0475759,7.59747e-07,9.97638,0,8.03642,22.2021,0,5.09527,11.225,13.914,2.73085,17.7528,0,2.27383,0,0,0,0.0917524,27.3714,0,0,0,0,0,0,3.59823,46.541,0,1536.6,121.53,25.4566,38.4345,57.4964,35.8092,3.34067,20.5522
44.45,62.13,9.05176,69.331,94.1466,75.8942,226.653,280.264,0,81.304,183.188,0,14.7132,12.9132,0.185384,0,0,0,7.70978,0,0.00937064,11.0306,27.2633,0,19.9103,9.78167,5.59594,23.0094,4.26091e-08,4.02737,2.83563,11.3647,0,0,0,19.9215,21.7648,0,30.531,2.3158e-05,1569.86,40.4798,48.6544,14.7806,62.5416,33.6613,0,10.5818
44.45,63.13,0,61.5391,75.3389,65.6222,306.64,311.114,0,98.7943,220.415,0,1.41899,17.6037,0.00266229,0.00143841,0,11.0884,0.000143096,0,0,0,10.6376,0,1.34511e-06,0,0,12.2844,0,7.68674,0,0.155836,0,0,0,16.3138,26.7135,14.0798,27.6005,0,1976.12,50.9632,25.5613,57.6576,71.0082,50.2027,0,11.2608
44.45,64.13,5.29866e-06,71.5667,147.277,73.5509,281.831,423.633,0,104.016,246.429,0,0.120959,19.8464,0,0,10.4772,1.66695,0,0,7.29336,0,0,23.22,7.86393,0,0,6.63995,0,0,0,2.3738e-06,2.71107,63.1071,8.37185,39.2582,0,28.0686,75.8664,13.3494,2049.49,80.9658,71.6851,70.7298,85.9771,64.0728,0,39.4793
44.45,65.13,16.3332,92.9062,80.5251,56.006,303.707,337.506,0,101.531,235.892,3.87617,0.65728,39.7293,1.52908,12.8569,9.10712,0,67.7478,45.1712,2.01455e-07,51.1063,14.203,36.0798,28.0538,26.2171,31.737,11.8154,3.91861,2.95775,0,6.50848,0.392866,0.139015,0,34.0713,0,0,45.2028,0,1729.67,104.828,41.5928,40.8598,72.9963,38.926,0,9.63337
44.45,66.13,0,77.1564,96.2102,13.6619,242.391,298.312,0,70.5789,203.65,3.4288e-06,9.23654,46.1976,13.948,0.0219389,18.1048,0,9.97878,0.0565124,19.1474,1.78777,1.43956,7.54348,29.5869,0,2.06722,10.8352,15.1587,0,0,24.358,1.6767e-07,0.043419,5.60475e-07,47.0965,31.9962,14.5443,65.234,48.6855,1636.72,64.3305,9.20766e-05,24.7756,57.5734,44.2643,2.15765,0.183874
45.45,42.13,5.29211,33.6291,33.8696,77.7047,192.031,295.487,0,63.0665,196.787,2.15119,6.08415,15.9529,1.91807,0.201964,7.25912,8.68345,3.42995,0,0,3.72764,15.7478,0,15.1376,8.39489,0.377998,5.83466e-07,1.4913,0,0,0,0.136972,25.8577,0,21.555,34.5353,0,33.0786,1.46587,1473.61,33.2394,2.2362,38.5316,30.5076,14.2186,11.9403,13.9823
45.45,43.13,2.18287,18.439,67.3217,56.2005,203.398,290.622,0,48.7306,181.949,12.3813,13.4994,42.078,0,0,5.8416,14.1094,16.9279,0,0,5.65465,11.4356,0,0,1.67754,5.1541,0,0,0,0.000800164,2.82323,0,8.45108,0,65.8248,7.07396,6.87898,24.0802,13.279,1464.05,54.1875,27.7396,7.96628e-07,39.1537,10.3395,9.84719,52.4288
45.45,44.13,0,26.7221,36.058,77.3422,137.217,240.533,0,46.9351,152.035,2.22211,0,22.5849,0,0,0,0,8.13663,2.55372,0,14.1552,3.91411,8.97649,27.5979,15.4644,0.111038,0.584039,0,19.9122,0,0,0,5.37687e-08,30.7812,24.1019,0,9.45923,41.7114,0,1227.07,34.5294,31.4221,4.57042,31.3907,20.2044,19.0483,15.5071
45.45,45.13,1.91066,22.8488,51.1864,71.4275,138.051,219.154,0,38.1741,141.987,7.35527,4.14466,5.17547,7.82378,9.80226,6.49386,12.0146,7.14107e-08,0,0,0,19.2828,4.80027e-08,43.2041,0,0,8.11454,0,15.207,1.3969,0,2.45003e-06,31.5488,9.88072,8.75228,14.1258,0,44.4553,0,1075.85,0,12.8432,15.0855,35.3059,14.7779,0,8.37437
45.45,46.13,0,51.502,56.9076,64.0365,212.01,81.8321,0,70.9398,172.505,1.87733e-08,0,28.4299,8.96678,4.15684,0,0,3.38607,0,0,22.294,0,15.7195,29.8204,0,6.70172,18.4447,17.3116,5.16759e-12,4.17594,7.25627,5.96817,0,0,27.2644,15.0699,9.78697,0.000384649,2.1186e-30,1447.65,57.0343,36.8699,5.36131,42.2359,36.0488,0,4.06113
45.45,47.13,20.6063,69.8893,112.672,120.659,215.086,303.992,0,98.9514,183.909,0,12.122,30.835,3.75166,5.22862,5.30866,10.4256,1.64137,1.86489,0,0,5.62972,0,13.9451,0,1.66043,24.1514,0.0222817,0,0,0,0.0301648,0,0,4.95207e-07,0,0,19.8103,0,1558.52,43.6018,29.4786,37.2755,76.3067,50.5135,0,29.5075
45.45,48.13,3.87766,85.8715,81.3509,165.786,199.343,278.779,0,72.3681,169.919,3.73107,0.607838,17.1035,0,0,0.959748,18.6179,20.8235,0,4.67524,0,6.44074,13.0731,17.2793,6.97948,1.68606,8.24086,0,0.808223,0,0,0,0,0,7.03465e-07,7.80756,7.41034,27.2368,5.92611,1550.78,76.2936,37.07,9.3011,43.554,38.8238,5.36323e-07,23.9798
45.45,49.13,0.975011,52.0905,28.8676,43.8969,334.308,209.266,0,52.8234,170.709,0,0.498194,11.2226,0,0,12.2089,0,0,8.19924,2.82437,0,0,0,0,0,0,0,0,0,0,0,1.30394,10.6822,2.29509,0,10.8983,1.3681,25.509,12.7012,1466.37,75.1946,5.38478,71.4335,71.4993,23.5348,7.48099e-07,36.4777
45.45,50.13,22.0751,43.9456,46.4853,103.19,171.472,254.899,0,68.5015,186.397,0,7.11486,26.2364,6.73105,0,4.98353,0,10.1011,0,0,11.1826,2.95626,0,8.97884,1.76723,0,0,5.809,7.90113,14.6036,9.04832,0,0.402,0,1.44205,0.262085,0.887885,0,0,1391.57,0.134428,0.0278285,18.1067,40.2397,32.6897,1.64253,12.0602
45.45,51.13,3.23483e-08,24.0021,1.22272,110.196,141.101,248.891,0,57.6108,171.224,2.80204,1.2251,21.1998,0,1.36704,0.00765346,0,0.000151792,5.36806e-05,7.14608,0,6.42928,21.4669,0,5.24711,6.61094,22.2356,2.01215,0,0.51665,0,1.5148,0,0,20.3101,12.9477,10.5885,13.9954,0,1119.76,44.5147,31.2615,0,17.9219,32.3038,0,6.75447
45.45,52.13,0,23.8315,19.1082,53.4353,130.587,175.503,0,60.3948,152.027,1.0371,4.84844,33.0675,10.4152,0,9.79249,13.9697,21.7665,0,4.48109,13.1071,14.9822,2.8101,6.31188,0.00044252,2.88478e-05,0.903745,17.1571,0,0,0,0,1.9178e-07,0,7.61769,8.70333,0,0,0,1062.19,0.000582037,0,15.3203,28.5397,0,2.59275e-08,15.4645
45.45,53.13,0,28.7877,31.3481,85.4703,194.492,289.841,0,81.9676,188.672,2.23755e-06,2.78951e-07,17.7654,0,2.52439,0,0,0.217394,0,14.1747,0,0,9.48709,2.72197e-06,0.0873543,0,3.31832,0,10.1417,0,7.23737,0,14.5841,0,2.04112,0.229248,7.23674e-08,20.7023,0,1358.39,40.0246,40.716,39.7679,55.2797,26.6324,14.7469,38.6965
45.45,54.13,7.25696,52.5879,25.9739,2.30904,273.508,311.386,0,87.4,201.584,1.46536,0,25.3226,0,0,0.000228747,0,0,0,25.1326,0,1.67403e-07,0,26.3947,28.2903,2.50396e-05,6.63907,1.3603,0,0,15.1024,0,2.36714e-07,2.61428,17.381,13.7551,0,14.3899,0,1449.51,69.5429,49.1912,14.2239,75.0569,0,12.9442,27.4289
45.45,55.13,4.10813,48.6073,40.9374,91.4768,221.415,268.1,0,89.9749,188.12,0,0.479348,5.77036,2.15172e-07,0,0,0.304198,0,0,0,17.6764,1.07871e-07,0,17.1444,0,0,9.3888e-07,0,8.82098,0,0,0.00320525,0,1.58754e-07,1.11501,2.39991e-05,3.69974,10.4376,2.23307e-30,1496.71,39.9547,35.6631,23.9411,32.7034,16.7419,0.390858,18.6414
45.45,56.13,13.2643,56.2754,40.3246,110.233,256.076,308.739,0,108.032,244.048,0.69987,3.26605,23.7731,0,0,0,0.409857,16.7385,0,0,0,9.74291,4.02393,5.26571,3.82098,0.00848347,8.39092,0,8.91425,2.22714,7.2085,0,0.456056,9.75626e-05,0.00106994,4.67196,0,0.000393377,0,1749.37,39.9258,0,26.037,47.0516,42.4816,25.2619,30.7198
45.45,57.13,14.7335,47.4602,60.8877,164.976,270.603,370.43,0,99.6871,239.741,0,0,33.1884,10.4195,8.138,10.537,12.4788,15.2945,17.4661,2.87158,16.6812,13.7034,3.4907,5.83444,13.2543,18.9765,14.3113,1.75399,0,0,0.0496072,18.4169,0,0,10.6065,27.1227,21.8705,0,6.0108,1983.22,49.6878,15.4137,8.37328e-07,29.2914,12.8542,14.7849,33.734
