522.545,1073.47,1135.38,1330.58,1396.68,1450.39,1586.13,1661.91,1817.15,1885.24,1997.49,588.36,2069.64,2097.22,2157.58,2201.2,2325.3,2399.92,2421.11,2447.52,2468.59,2552.3,634.151,2619.67,2640.29,2732.38,2767.9,2808.3,2893.46,2938.17,3060.99,3133.74,1257.89,673.219,718.583,757.287,859.69,942.039,1011.13
44,42.91,0,57.6948,308.847,547.137,67.9586,463.376,238.964,288.81,76.9997,24.9467,82.0619,1.42579,80.2028,0,243.277,49.1509,158.505,0.000266056,0.00211508,1.28982e-06,239.629,0,15.9557,272.309,130.143,0,0,3.4747e-05,458.643,3151.61,0,0,191.326,171.282,64.5027,33.8119,249.345,49.7968,0
44,43.91,0,36.7089,197.372,450.289,149.49,447.68,202.831,329.74,79.9882,0,61.3168,129.669,35.711,6.45985,80.0912,42.9567,146.61,42.5045,0,20.7168,0,0.31881,116.191,123.91,0.334458,0,0,0,1053.88,3259.73,0,0,263.703,56.2398,115.896,185.482,168.814,98.4937,0
44,44.91,0,59.9303,229.298,455.071,150.757,508.312,228.802,363.166,0,93.3358,47.2488,56.9914,99.37,81.7883,0,170.246,80.7723,84.4702,105.521,0,59.145,0,179.999,51.6083,107.969,24.2611,106.282,0,554.704,3274.08,0,0,230.45,71.6277,71.8871,113.92,113.702,89.9103,1.01954e-05
44,45.91,0,72.6435,176.812,481.368,90.7533,431.849,174.278,388.501,77.8819,143.038,109.604,13.4841,0.0561402,0,124.359,86.7842,155.873,0,23.9249,0,112.025,116.781,61.5401,0,265.457,7.25502,0.000237714,0,907.702,3156.56,0,0,160.691,169.746,16.3187,98.1447,113.262,110.206,32.171
44,46.91,0,55.4437,226.649,524.537,192.503,651.262,262.434,321.435,52.2015,5.22214e-07,29.421,4.34001,36.3569,0,106.055,0,130.951,0,0,0,0,0,56.5498,177.211,18.4985,0,0,0,1161.42,3085.26,0,0,226.638,84.5975,0,86.1573,131.017,94.5191,31.1756
44,47.91,0,17.6776,144.592,392.625,0,679.412,223.414,301.183,84.0276,43.1048,55.0863,16.8013,43.8727,124.167,68.988,21.5732,112.995,96.4637,0,0,93.5447,3.53828,135.027,124.851,0,0,0,0,1345.95,2751.16,0,8.61786e-06,268.969,53.0509,93.9807,43.3429,112.598,76.6821,4.31859e-06
44,48.91,0,115.899,149.77,352.872,157.72,579.847,191.669,323.318,38.1198,9.11315,33.8553,1.71903e-06,0,85.7232,1.71495,33.6245,85.2156,0.00410806,0,208.614,9.34222e-05,33.5771,70.6251,67.7584,0.360066,0,165.278,0,879.246,3264.03,0,0,456.1,86.3587,4.76877,81.7174,67.1433,137.224,0.000436451
44,49.91,0,68.6511,135.694,408.345,143.45,465.868,188.258,357.98,89.2051,59.2666,36.3883,96.9683,0,37.1886,81.4264,0,83.8642,43.7379,12.1825,0,21.1353,21.7655,51.8406,91.1458,49.4833,0,0,0,1030.08,3145.98,0,0,289.974,119.875,63.6811,107.303,147.326,108.108,58.2682
44,50.91,0,33.2635,228.137,328.22,217.756,579.103,168.661,380.781,92.7926,0.0735473,67.281,38.7303,21.5148,57.1178,64.1738,28.578,64.6661,21.7296,0,83.8395,0,124.609,67.7751,158.895,0,0,22.6418,4.54189e-06,1181.89,2506.87,0,0,367.475,8.88483,0.929663,84.0985,102.666,123.158,24.5378
44,51.91,15.6802,60.3142,183.653,383.947,113.807,344.304,184.15,295.72,0,98.6659,73.7767,87.7318,32.5521,3.75201,148.218,54.8348,107.651,6.89915e-06,0,0.00520676,0,62.4384,0,131.634,0,0,158.972,0,1139.84,2724.48,0,0,120.106,162.246,0,145.655,143.554,84.173,0
44,52.91,0,55.6338,230.218,481.867,0.000126278,716.152,133.325,430.467,69.7703,1.32811,0,81.8551,124.249,194.457,0,214.953,100.956,0,0,1.33735e-06,94.2841,0,10.8575,142.899,0,81.8514,0,0,1443.77,2480.3,0,0,184.205,0,107.039,52.4203,134.729,89.9492,54.2619
44,53.91,0,94.0894,174.88,395.03,160.274,424.153,153.912,360.964,27.0748,81.7965,66.1026,95.6654,0.000292705,36.305,40.1705,0,66.5526,0,8.27453,0,0.000520172,0,4.74043e-07,86.7578,72.3986,0,90.8076,0,757.726,3381.47,0,0,229.974,0,113.73,81.6104,136.212,133.326,71.676
44,54.91,0,86.184,229.612,319.568,198.981,545.815,193.73,376.19,27.3773,37.0634,0,6.89954,28.6947,0.00191837,139.059,0,86.2818,2.67091e-07,48.8113,0.00261495,0,5.307e-07,71.8133,83.1141,0,23.0856,0,1.26699e-07,879.067,3636.65,0,0,412.18,0,4.67585e-06,145.427,135.248,87.6819,97.6767
44,55.91,0,27.2176,148.467,544.923,47.7921,606.844,248.008,392.782,44.3057,61.7003,55.1702,0,0.00449693,28.3,64.8444,11.7823,122.236,139.825,24.0415,513.052,21.3194,2.46719,44.5126,98.6091,78.0273,94.4499,196.51,0,851.244,3947.7,0.00423489,0,256.439,89.3831,0,127.877,139.588,107.609,56.2025
44,56.91,0,27.0235,248.906,536.32,129.028,677.025,154.203,410.401,36.052,0,49.7008,63.7798,0,0,102.917,0,112.946,0,36.4931,0.271237,0,0,30.4016,186.791,0,0.084363,0,0,961.801,3656.88,0.0120064,0,301.216,55.3076,0.504711,43.7118,140.092,65.7955,60.9438
44,57.91,0,77.0128,262.646,493.437,286.455,535.35,243.235,411.604,30.029,0,2.82967e-05,0,113.74,0,85.2974,125.842,85.45,134.687,15.4841,0,0,24.7754,45.886,107.305,69.6466,39.5844,0,0,1323.31,3183.54,0,101.435,406.846,4.00191e-07,321.493,0,88.1278,87.3236,30.2688
44,58.91,0,74.1723,224.668,456.6,259.653,414.648,239.481,369.257,65.4609,47.9595,23.6298,15.5161,85.8461,3.12392,109.971,37.0428,87.4735,0.00274261,0,141.695,0,8.3967,108.906,8.6437,188.681,75.3416,0,0,1342.27,3213.39,0,0,207.903,211.946,0,177.199,131.143,110.139,71.9507
44,59.91,0,39.5055,175.306,550.089,75.0256,719.758,174.852,409.67,30.7807,25.1182,9.73278,98.7428,17.0702,0,19.7665,45.5363,0,0,16.8128,0.471924,4.05666,0,88.8976,0,170.179,85.6229,0.833265,0,1038.82,3337.66,0,131.3,253.255,113.841,1.26756e-06,199.297,89,119.38,39.1033
44,60.91,0,41.8751,246.088,382.64,161.817,524.202,153.97,365.986,26.525,17.8646,16.6764,0,0.000209698,109.554,174.623,0,83.3868,47.5131,0,4.56868e-06,0,15.4012,53.478,17.5983,83.771,0,147.206,0,1117.3,2983.59,0,0,290.377,83.145,0,240.79,113.304,91.3409,116.338
44,61.91,0,73.0374,206.401,434.591,197.658,535.985,201.725,372.942,0.000212467,0,1.23681,34.9208,40.2356,0,0.0895463,25.3683,60.0935,0,0.0090578,39.1507,0,9.62236,0,140.69,55.6851,0,0,0,921.918,3176.02,0,0,318.094,34.6659,0,74.4345,114.197,91.8767,32.6647
44,62.91,0,23.0866,156.504,407.229,148.002,534.884,152.483,317.096,78.8741,12.3839,45.6864,65.0941,20.4279,36.9774,64.4751,393.674,57.2193,129.497,0,0,129.412,9.5783,26.082,80.5407,21.7912,69.6226,120.778,0,643.04,3066.13,0,0,294.101,98.4452,39.4134,91.7509,79.8279,94.6446,0
44,63.91,0,129.363,163.6,410.217,146.8,433.299,182.06,343.202,97.734,77.6625,67.5284,0,0.0238086,10.3419,120.707,31.5406,111.556,0,0,3.38031,0,18.6448,0,40.8422,31.6014,0,0,0,896.288,3285.11,0,0,258.741,35.3093,62.7899,4.62693e-06,2.86482e-05,79.3288,29.857
44,64.91,0,147.798,132.63,394.774,118.092,484.649,156.748,408.255,53.8294,48.4063,0,3.10399,0,81.2834,90.5362,0,86.5112,11.8619,0.00276969,1.62603,64.6587,16.5119,3.56231,100.3,41.5348,0,80.7516,0,779.62,3007.92,0,0,287.728,73.9219,26.28,21.0465,91.8045,112.749,49.9865
44,65.91,0,0,283.57,175.872,436.483,368.621,162.432,317.205,94.5731,0,43.9455,0,139.993,0,120.39,65.5964,131.337,0,223.693,0,129.779,10.3697,97.2499,0.367587,150.001,134.405,0,0,1182.98,2745.72,0,0,428.608,22.5979,0,150.079,196.39,135.934,23.598
44,66.91,0,77.0287,170.784,393.215,122.132,440.759,165.551,372.148,61.0511,34.1983,26.5652,46.0773,34.0922,50.6127,29.4721,52.3547,72.6632,0,14.7003,22.5233,0,15.3629,54.4066,88.808,64.392,0,47.3056,0,1032.21,3426.35,49.1745,0,242.907,48.7974,0,128.284,117.249,101.838,31.5042
45,42.91,0,102.413,281.653,333.288,224.534,562.862,172.778,355.522,32.9246,31.6226,126.711,0.00893642,0,0,214.942,0,41.991,0,0,84.0624,0,0,132.657,6.20617e-05,359.274,34.4885,72.9479,0,516.13,3348.9,0,0,384.188,0,8.97139e-07,215.353,155.52,181.214,0
45,43.91,0,39.2525,238.828,357.006,253.883,372.645,154.792,353.688,0.000137996,51.637,27.2526,30.1062,68.5256,16.3349,11.7376,18.0268,73.4911,0.000397443,0.315753,117.198,28.8479,0,8.93177,71.0075,39.6103,0,227.059,4.88557e-07,733.967,3281.67,0,0,314.099,10.0506,97.1971,15.4181,127.424,75.2071,54.7456
45,44.91,0,41.5947,232.141,496.16,223.665,574.897,180.24,361.105,34.7288,41.6435,60.242,74.8009,6.1109e-05,94.7767,6.00463,94.3576,39.9238,0,0,134.065,0,0,0,0,72.7768,86.8672,0,0,952.789,3181.48,0,42.8541,328.863,71.6523,8.76408,97.5557,50.6986,130.619,55.4989
45,45.91,0,61.3589,196.05,379.852,180.804,465.056,195.955,410.119,42.3366,47.8236,36.5792,67.584,54.7693,0,47.5158,1.04087e-05,60.7554,19.2412,0,0,1.99303e-06,26.8058,15.1838,198.088,0,112.325,0,0,605.93,3853.92,0,0,365.821,59.1076,4.3842,98.6115,122.259,98.0442,154.666
45,46.91,5.82117e-06,55.8883,173.785,612.723,0.000189147,676.332,252.996,329.632,33.8995,18.2977,54.8402,38.339,0,0.00194632,132.3,0,78.5083,87.8711,0,0,7.90198e-06,0,110.189,167.063,0,133.716,0,0,677.738,3569.93,0,24.3843,148.619,173.351,0,219.586,114.015,93.2353,66.6928
45,47.91,0,71.5778,243.374,478.377,170.521,557.911,283.184,373.754,45.5654,8.76988e-07,0,38.1398,34.2369,0,11.3953,23.5622,89.5236,0,0,40.9461,0,0.00053239,0,103.256,0,0,0,0,735.795,3707.02,0,0,344.379,49.8029,0,78.6874,98.5113,99.64,52.024
45,48.91,0,76.7594,211.853,443.829,133.493,514.041,220.11,366.216,35.7928,42.2094,0,5.53827,39.0024,34.5413,14.7954,25.9705,63.1014,9.95864,0,0,0.00701332,0,19.91,76.9988,19.225,0,0,0,890.868,3588.77,0,0,272.455,40.9584,0,108.072,104.705,98.73,37.2973
45,49.91,0,63.7082,179.303,410.802,150.691,540.482,218.466,355.234,0,11.3509,55.3007,128.491,0,223.952,0,129.753,92.064,73.0687,9.80165e-08,123.038,89.9912,20.935,9.80578e-07,37.0494,112.853,17.1627,312.92,0,794.289,3348.39,0,67.8303,206.36,48.0668,0,198.322,83.6793,75.2376,61.2152
45,50.91,3.16654,100.181,204.489,413.805,115.483,532.768,160.901,346.261,0,61.3185,66.2733,46.3148,43.9556,19.0106,59.8261,57.5979,54.7874,44.3078,0,3.65866e-07,37.7405,8.71824e-07,29.3688,0,59.0991,32.8812,0,0,1075.48,2929.4,0,0,221.186,5.31736,136.511,53.8524,82.1087,91.919,68.1366
45,51.91,1.25899e-06,88.5645,143.281,383.825,185.53,393.002,189.446,275.405,34.2994,30.5083,45.3139,41.0587,52.4367,26.6166,35.9256,63.853,95.9142,0,0,3.11688,0,0,39.565,0,127.456,1.05631,0,1.03809e-06,839.984,2988.64,0,0,270.632,54.0046,66.0446,25.8492,136.92,122.19,0
45,52.91,0,93.3554,197.841,418.313,186.602,515.225,153.301,350.11,46.5944,50.3577,35.2236,45.8938,0.014169,33.6469,36.0651,40.6178,60.5765,0,50.2579,0,16.2804,0,0.00650744,36.3458,33.4723,0,0,0,746.866,3291.94,0,0,268.053,73.2053,20.82,63.0228,88.3885,103.051,34.7273
45,53.91,0,38.9232,155.664,448.184,190.36,534.098,211.689,357.533,10.4184,0.244645,54.555,63.9303,46.953,18.942,51.9731,35.4046,44.2009,18.8223,0,0,50.4915,0,45.9663,86.2353,38.4304,0,0,0,985.182,3353.74,0,0,223.448,45.4555,92.6204,79.1802,111.181,116.583,0
45,54.91,0,48.916,216.862,413.593,219.328,404.759,135.094,338.894,1.85199,52.1815,70.4891,0,7.56146,27.6592,26.6361,74.0054,79.4307,19.5516,1.41448e-06,3.06488e-06,35.5573,0,58.6772,142.129,10.8767,127.518,214.764,0,1000.17,3344.98,0,0,273.696,72.6164,0,92.3872,121.863,130.682,69.9889
45,55.91,0,53.9732,219.741,513.04,177.196,600.295,252.352,314.343,24.1201,35.7038,38.3594,88.1079,63.0428,0,71.9856,4.45624e-05,35.5523,35.5889,12.4121,745.245,29.467,0,0.250265,19.0323,14.394,26.0932,0,0,1128.65,3425.44,0,0,368.32,82.0767,41.9286,116.49,87.4573,97.4573,69.5665
45,56.91,0,62.9095,191.829,573.121,0.000258845,802.121,231.376,359.357,47.0933,11.3682,418.343,35.0149,19.8032,27.5431,72.9605,2.65512e-06,48.6416,104.006,0,0,35.9715,0.813398,38.6963,90.2679,0,0,0,0,967.661,3751.62,0,0,261.55,20.9546,143.794,10.0861,95.4051,75.4084,64.5949
45,57.91,0,103.485,240.146,506.532,211.922,599.002,304.882,390.764,5.44297,0.0842906,33.0284,73.9838,0,35.2999,46.6979,0,81.4774,48.3212,0,103.373,0,0,55.3755,41.7202,11.971,0,0,0,1055.53,3908.48,0,0,349.819,68.8441,71.4953,115.471,153.133,82.56,86.8637
45,58.91,5.45048e-06,100.308,173.604,440.35,214.894,586.855,177.593,413.022,40.96,33.8885,78.3423,14.1856,0,135.053,0,52.8131,71.3072,27.2004,0,0,0,50.0505,2.41089,9.47999,27.7571,10.6759,88.3935,0,1086.96,3659.62,0,0,341.173,166.766,0,153.683,104.279,97.8976,49.908
45,59.91,0,47.5055,161.012,513.1,163.585,666.205,216.725,400.389,16.2937,22.6572,57.356,1.82733,0.00025182,45.1676,20.9511,51.9814,35.7278,43.2596,0,4.13835e-07,13.9357,41.0931,155.801,0,156.636,0,0,0,975.304,3469.73,0,0,288.537,24.2277,27.2527,36.4242,82.3363,112.709,19.9485
45,60.91,0,68.2539,138.603,479.015,0,602.348,187.762,392.465,3.71608e-05,28.2355,28.1256,19.907,23.1617,32.0942,16.3837,22.8514,38.5173,15.322,3.47114,41.0671,1.89938,0,62.5274,50.3405,0.00130698,0,0,0,737.357,3338.3,0,0,219.039,61.0128,58.6832,92.2667,104.352,61.6603,54.0562
45,61.91,0,163.371,163.52,400.008,121.451,444.036,144.842,420.554,37.6,0,42.4768,17.898,6.62435,5.95126e-06,5.22002e-06,59.6665,48.1383,84.4242,0,10.5058,0,0,20.0555,90.9183,0,48.0819,0,0.00147683,1027.24,3132.75,0,0,121.987,69.401,1.3884e-07,95.8936,106.983,105.022,99.1183
45,62.91,0,70.4049,216.737,365.43,228.711,560.509,96.1869,343.063,3.46775,16.7269,26.8487,73.4421,3.39267,0,84.8028,0,40.0732,0,0,0.0119615,0,0,31.0237,86.6436,0,0,0,0,1076.89,3137.64,0,0,284.057,0.000526159,0,145.636,75.9892,106.887,26.2209
45,63.91,0,107.122,162.381,530.789,135.216,597.468,195.6,323.534,24.4621,0,10.8258,32.28,31.5855,0,31.2605,53.3739,43.5483,42.1336,0,1.32043,7.85286,0,0.945965,37.8907,0.0591052,0,8.62063,1.69007e-07,819.283,3095.41,0,16.7119,235.274,91.0482,4.68785e-06,111.003,107.026,158.61,41.4751
45,64.91,0,92.2108,222.735,399.41,157.935,541.721,194.126,381.27,0,32.9287,32.7973,5.98496,41.6294,20.8292,62.7667,0,37.6107,0,0,45.2594,0,0,27.3334,6.63246e-07,83.2577,0,0,0,686.795,3476.77,0,0,304.106,0.882,22.5936,44.3691,85.2555,128.74,53.7504
45,65.91,0,77.9872,210.88,411.417,248.292,458.858,180.814,368.827,18.4701,41.9544,42.4219,0.0769089,10.6395,0.00554113,66.4569,9.29047,32.912,8.35027e-07,13.73,33.1582,0,31.0111,18.8251,0.316066,80.1973,0,0,0,682.886,3632.07,1.34951,34.8047,324.822,51.2227,5.79646,12.775,119.423,97.3817,97.9278
45,66.91,0,8.68211,201.296,394.866,278.37,476.386,194.36,358.066,20.4601,42.6899,45.1608,37.7641,0,50.2663,8.55213,68.0631,65.9525,143.759,0,42.1061,115.393,0,1.79167e-05,30.597,31.0252,0,82.8598,0,369.26,3461.14,0,0,313.208,40.9045,85.0369,4.29181,77.0392,78.1141,0
46,42.91,0,76.8437,214.509,427.821,163.664,462.242,208.269,330.336,38.7551,28.1294,19.1711,45.6865,24.7894,0,36.2474,19.3186,51.2616,6.86581,8.52558,4.67684e-07,46.1939,0,29.8753,32.1914,51.5258,0,6.92112,0,751.517,3262.93,0,0,255.995,65.4796,54.9269,78.74,97.9079,68.462,29.9388
46,43.91,0,42.0667,218.072,440.891,229.947,521.705,191.431,356.555,18.5807,13.8208,15.7943,68.8831,0,1.38488,61.0878,26.5626,24.6759,0,78.421,1.05778e-05,1.03023e-05,0,45.9133,41.9849,107.212,53.4196,0,0,778.977,3377.73,0,0,316.145,0,54.7056,87.052,97.8042,88.7546,31.8208
46,44.91,0,83.4594,165.456,453.281,113.943,505.674,218.673,353.723,21.5176,25.9034,23.1525,4.92191,18.2087,8.31561,23.8452,40.7879,81.0354,74.6378,0,51.6307,0,34.2175,115.806,1.3377e-05,153.579,0,0,0,685.21,3794.26,0,0,105.849,8.48809e-07,0.000160589,174.149,131.32,39.1962,87.659
