522.545,1135.38,1209.09,1227.42,1306.42,1450.39,1580.27,1656.11,1725.5,1771.45,1811.45,581.801,1868.27,1991.91,2019.76,2064.11,2086.2,2152.11,2195.76,2309.22,2373.35,2405.22,679.712,2426.4,2484.35,2547.1,2619.67,2793.18,2818.37,2928.25,3119.25,3148.21,705.645,737.955,859.69,942.039,1017.38,1073.47
43.23,55.51,0,170.523,343.761,54.2098,484.761,486.237,196.377,335.82,0,0,143.775,25.7064,0,0,96.717,0,0.000254134,162.732,80.5281,232.026,0,9.38191e-07,42.9862,135.392,71.2362,0,250.032,0,161.425,2783.92,3.84485e-05,0,0,125.589,132.356,68.3775,0,91.9556
43.23,56.51,10.1964,172.312,177.013,222.535,426.781,501.953,330.085,346.787,0,0,174.748,22.3068,0,151.19,28.5537,141.058,140.879,281.56,0,194.852,0,124.124,188.43,104.36,84.6243,0,283.783,1.25509e-07,276.675,2645.26,19.5925,0,7.28235e-05,255.907,112.305,49.1577,0,94.3557
43.23,57.51,6.69943,90.1082,98.6497,85.1685,405.339,400.259,195.312,293.357,0,0,131.161,0,31.2474,63.6906,163.25,159.901,136.751,93.5166,100.922,205.245,0,23.6997,109.685,100.39,0,0,187.995,0,351.141,2562.43,0,0,8.52553e-07,4.14663e-06,66.4207,129.557,0,0
43.23,58.51,15.3436,159.878,172.975,167.966,420.898,396.544,196.698,324.961,0,0,116.264,33.5129,0,94.7137,48.2216,11.1383,114.519,102.705,40.4158,161.134,0,202.307,133.283,121.809,157.081,134.087,100.097,153.949,16.0626,2527.69,0,0,15.5183,2.24048,153.262,101.358,0,61.4441
43.23,59.51,0,50.3807,75.916,114.899,397.057,413.214,229.041,355.712,0,0,143.109,94.6545,47.5068,141.959,0.000145653,0,185.265,173.723,62.8446,152.092,0,0,0,158.449,75.9845,89.0015,271.037,310.271,0,2609.55,0,0,200.127,135.564,142.023,0,0,103.181
43.23,60.51,1.28332e-07,96.2061,257.074,161.492,318.802,391.848,134.973,274.284,0,0,138.302,45.0625,35.2202,68.7558,29.4147,75.8041,167.204,79.4918,75.3444,223.178,0,55.2661,24.8295,41.1759,125.235,47.7005,227.373,324.947,135.746,2733,87.1309,0,155.569,127.565,127.25,83.3324,0,30.917
43.23,61.51,0.0534102,169.187,150.555,45.3527,468.926,419.319,189.012,292.877,0,0,159.218,0,32.5654,66.1922,38.3741,9.61552,109.291,138.176,141.105,237.726,1.99695,65.1528,104.161,103.309,185.528,70.9316,294.805,56.4218,163.129,2789.13,0,0,24.3811,141.347,144.682,120.434,0,150.728
43.23,62.51,4.54359,102.762,252.481,136.416,396.966,429.362,268.885,302.684,0,0,92.8141,20.1476,0,99.9484,59.9273,49.7495,58.7464,174.361,45.2525,238.55,0,110.84,105.883,0,51.3003,0,103.823,200.567,78.2363,2326.98,0,4.77939e-05,0,183.527,157.541,117.256,0,59.2723
43.23,63.51,0,141.672,205.21,124.68,422.783,358.111,166.671,247.681,8.3824e-05,0,91.3763,2.94265,0,88.7861,47.7124,137.117,63.8968,213.969,100.214,281.181,0,79.116,24.0667,95.1499,55.9874,0,141.156,241.079,102.747,2339.45,0,0,204.336,75.284,127.345,114.231,0,3.9568
43.23,64.51,0,161.701,165.045,35.9129,434.883,397.564,223.708,272.259,0,0,148.044,29.8445,14.5861,122.085,58.4204,1.73781e-06,137.566,165.502,160.684,213.851,0,68.0467,135.878,90.4071,70.5458,0,211.268,0,53.4647,2668.97,0,0,0,149.927,119.165,80.1433,0,0.000277581
43.23,65.51,20.8717,98.0261,422.583,8.36275,422.848,503.093,221.142,366.106,4.31897,0,149.943,9.60372,58.4469,5.92044e-07,221.279,0,146.098,82.423,201.211,248,0,1.52002,134.684,105.897,0,0,332.697,167.214,0,2281.86,11.4865,0,44.6673,57.7239,131.471,83.2452,0,40.9817
43.23,66.51,0,57.6541,184.438,257.653,384.507,414.633,310.768,325.729,0,0,156.882,0,0,89.7338,112.082,9.50317,246.799,142.896,91.2055,156.852,0,61.6986,0,137.971,0,2.50478,178.011,468.384,37.3487,2425.45,0,0,153.484,65.5134,191.56,1.88728e-05,0,91.5803
44.23,42.51,0,110.849,109.057,47.0646,342.752,367.283,183.711,322.609,0,0,189.098,28.4534,12.3594,16.7379,77.8753,23.4344,69.9214,104.237,86.3094,115.432,0,0.258199,68.7049,48.4201,50.0282,1.54813e-06,101.511,145.835,0.569757,2130.79,0,0,8.41095,107.432,93.5224,155.336,0,4.92115e-05
44.23,43.51,10.0157,33.1675,13.4487,66.3593,353.421,356.873,203.573,295.304,20.3784,0,127.6,71.3946,28.666,62.5384,95.3792,1.23309,60.9491,124.747,92.9661,155.47,32.4919,1.22801,0.876218,42.653,73.8634,72.6337,189.302,0,0,2101.41,0,0,81.7168,25.6757,96.0956,105.759,4.83646e-06,6.1997e-09
44.23,44.51,0,50.4577,67.6137,122.267,241.679,277.326,142.232,206.283,0,0,99.7113,19.8576,61.435,79.7807,68.8247,0.0105212,92.2365,111.867,56.6756,109.34,23.8439,83.7219,60.8173,10.2354,48.3521,51.9998,146.085,183.062,141.981,1738.08,0,0,0.000254677,127.603,81.1462,39.7162,0,27.7281
44.23,45.51,0,59.4951,63.2613,43.0829,278.519,275.027,80.2239,202.211,0.000155239,0,111.527,37.9547,14.4694,83.6606,47.6719,0,90.2954,78.8233,87.5887,159.961,42.9023,29.1378,54.1401,91.08,0,37.4967,149.952,0,0,1661.71,0,0,7.00382e-06,63.6605,48.884,74.3632,0,0
44.23,46.51,0,47.9665,117.45,0.125005,261.121,248.803,161.998,210.359,42.8143,0,106.775,32.6578,0,68.1951,61.2258,0.106535,37.2809,99.2151,74.5664,98.7902,21.1708,70.2,58.9249,0,61.1152,0,173.273,11.3125,0.207372,1587.02,0,0,46.3486,96.3908,55.296,62.2364,0,46.863
44.23,47.51,0.277759,74.6143,13.7587,0.0688105,287.863,232.838,136.119,173.208,0,0,110.374,0,92.5969,40.357,0.000785632,38.4192,47.2232,39.7434,43.5497,98.9897,0,35.9103,71.9388,65.1953,67.6812,0,121.395,13.9954,2.39823,1543.39,0,0,0,47.2015,69.0834,79.8217,0,38.6913
44.23,48.51,5.10977,102.025,66.4484,17.5417,291.038,239.741,131.917,207.865,0,0,60.9356,0,51.9244,59.0483,32.8641,18.2474,37.2361,89.0484,77.7788,106.263,0,61.7449,87.1962,16.9005,29.3848,15.636,158.964,13.9563,70.9741,1805.21,0,0,22.9916,82.4357,71.414,74.744,0,55.91
44.23,49.51,0,148.388,26.6561,70.9621,323.441,287.027,161.21,253.49,0.000221295,0,113.547,0,35.3583,99.8423,25.2805,12.648,69.2702,138.893,39.0676,95.9246,0.115721,44.1035,0,33.1378,63.694,5.6699,120.94,0,0,1824.16,0,0,44.9822,26.9419,59.784,66.9599,0,44.3445
44.23,50.51,0,69.7201,108.536,94.0867,234.732,291.41,149.089,162.824,0,0,74.2882,18.3636,164.735,72.6667,48.2624,0,53.3178,112.418,30.4234,68.1252,0,63.4676,63.3027,31.0766,66.8121,39.6285,68.1436,27.5624,144.782,1799.47,0,0,16.591,94.4465,44.9167,33.2014,0,61.6938
44.23,51.51,2.86213,85.8372,57.3202,34.5746,320.885,328.337,172.183,228.955,2.11743,0,116.108,0,40.3458,34.0919,36.2242,4.64344,52.6736,80.3176,0.101099,105.558,0,91.5854,88.5638,0,45.5389,14.59,92.6404,0,72.1813,2163.41,0,0,34.9602,75.7039,68.1926,61.1565,0,32.8104
44.23,52.51,0,81.5544,0,104.881,294.12,345.422,169.083,260.93,0.311173,0,135.223,0.00204374,3.53207,93.6438,8.234e-07,0,33.8479,74.4737,68.6423,70.4531,0,64.3096,42.1229,0,17.8691,10.647,139.413,40.6077,290.39,2221.16,0,0,107.807,71.6973,66.8097,31.2235,0,41.2902
44.23,53.51,0,136.976,47.0463,128.838,406.471,382.341,171.344,314.15,0,0,97.3499,45.7988,0,34.3017,14.9546,0,37.0131,54.866,39.6891,96.7735,0,0,67.7194,70.8581,0,0,132.127,0,23.4663,2310.64,0,6.9527,8.44103,88.0669,67.8348,59.8131,0,80.169
44.23,54.51,0,44.7643,59.2886,88.6866,365.377,380.12,153.917,345.288,0,0,95.1882,41.3239,0,6.44184,74.0903,0.0670635,49.331,50.0632,33.4205,80.2413,0,2.88088,69.9633,37.7851,0,0,75.2192,0,90.913,2579.62,0,0,0,30.903,63.8378,53.1435,0,85.4736
44.23,55.51,0,150.448,0,149.972,353.15,346.887,165.78,252.857,0,0,82.109,7.24462,7.65917,86.1059,61.6693,90.4372,69.7771,13.4284,153.874,99.0197,82.0232,48.3653,127.294,7.26812e-08,29.8965,2.13761,96.8801,130.939,117.935,2419.01,166.204,0,14.4212,17.6699,39.7126,72.7903,0,34.6002
44.23,56.51,0,131.732,0,86.7027,331.607,453.036,182.574,294.965,0,0,118.84,12.2882,0,0,45.6923,51.7476,94.3076,77.4495,33.4106,151.042,0,93.6149,0,122.037,0.0289988,0,217.512,0,0,2424.72,0,0,33.4886,3.31208e-06,30.6776,0.198771,0,42.1819
44.23,57.51,15.1435,44.6946,49.8132,150.223,382.262,408.325,231.468,302.335,0,0,86.0942,0,8.11745,68.0294,61.1306,58.0115,58.3607,59.7017,69.2206,69.569,57.8437,0,162.196,27.4578,47.4347,3.17301e-07,141.456,160.194,244.626,2628.9,52.565,0,104.261,16.3937,93.0793,43.4413,7.65752,2.04528
44.23,58.51,0.746587,1.0624,0.000817947,47.6457,400.446,430.468,148.916,329.325,0,0,64.2063,57.7886,0,104.841,1.5147e-06,48.8799,41.7544,118.51,0.00119498,105.306,2.27193e-05,72.751,47.0088,37.1459,5.9811e-06,207.822,26.2072,2.29175e-06,0.0168474,2876.29,0,0,39.8642,30.4284,99.1747,72.9836,0.000253354,76.4065
44.23,59.51,6.79103,105.271,0,170.465,376.011,418.821,136.049,359.313,3.59462e-05,0,105.569,58.7395,3.27905,31.9483,1.13017,21.332,65.7325,82.575,41.3055,109.12,0,31.3928,38.3353,0,88.7685,0,75.7193,0,0,2931.05,0,0,24.1171,45.5922,112.39,69.524,1038.8,1.27851e-06
44.23,60.51,0,155.241,168.213,117.414,422.693,416.909,152.873,339.843,0,0,104.416,0,34.6152,128.488,66.172,61.1071,14.6429,61.1756,84.12,132.633,0,13.9523,64.1916,48.9112,57.3886,62.9141,75.0333,185.784,68.4369,2605.65,0,0,16.6093,121.618,111.483,66.951,0,101.659
44.23,61.51,0,107.126,0,74.8895,438.598,458.368,181.623,339.712,0,0,117.388,52.8002,40.781,113.2,27.2385,0,66.1675,97.659,46.8478,108.879,71.0531,49.5833,0,51.4831,114.07,0,150.122,0,0.00673761,2844.1,0,0,8.28942,24.1475,139.406,140.874,0,106.967
44.23,62.51,0,78.1294,0.00109475,21.2223,352.12,318.667,107.704,287.828,0,0,117.933,51.8372,89.8363,0.0461033,68.5921,21.0673,40.2354,99.8204,39.8829,133.059,0,74.6849,51.6022,0,109.05,7.96091,92.5325,0,0.0165669,2740.8,0,0,74.9758,20.1262,110.475,109.172,0,21.6045
44.23,63.51,6.94051e-08,29.7869,22.5054,42.3935,376.893,381.178,131.61,321.468,0,0,55.2179,58.5079,41.4882,30.4431,70.9934,1.40667e-06,69.0047,133.207,65.7533,122.569,0.475612,104.679,66.1807,123.045,186.149,183.046,184.898,0,3.90596,2486.98,0,0,76.3869,97.6379,86.855,87.0225,4.19576,0
44.23,64.51,33.1325,82.6623,107.321,72.4116,437.19,384.202,202.571,245.669,0,0,124.305,39.3833,0,38.683,56.2592,75.0213,55.3109,84.9143,74.8389,91.4843,31.8223,0,60.6284,0.0069084,41.6234,0,108.695,9.43132,47.2807,2754.39,0,0,33.8935,82.8297,93.1703,50.025,0,89.8696
44.23,65.51,0,65.7374,170.719,36.8811,345.602,398.765,167.756,248.553,56.9183,0,58.097,39.7414,0,58.4509,17.2754,39.8828,60.7694,62.6028,85.0537,63.4221,78.7387,0,10.1235,63.0788,48.6769,70.4503,136.447,179.093,89.794,2528.23,25.2868,0,73.3843,41.9106,73.0329,67.7414,0,20.5514
44.23,66.51,0,26.3989,1.30753,1.46056,339.638,346.292,145.117,334.973,0,0,80.6569,13.1813,143.638,55.2364,6.19242,0,95.3322,138.06,40.9736,136.805,0,0.301944,72.459,0,1.43127e-05,212.767,54.9179,0,1.57059,2557.88,0,0,35.6017,8.94992e-06,116.232,95.0346,0,0.000109514
45.23,42.51,0,73.5066,35.3693,78.5929,239.614,270.191,144.009,256.58,0,0,32.6687,15.3722,55.5815,36.6073,12.4145,55.7291,57.828,88.9074,95.8642,101.706,76.2063,99.4761,59.281,46.1544,28.088,28.3247,61.1534,100.767,11.366,1926.26,0,0,69.2591,109.24,102.352,23.0816,0,43.9464
45.23,43.51,16.0207,28.4021,65.0995,82.3845,310.074,278.857,168.725,247.143,0.376364,0,71.0799,14.1935,33.0461,75.5659,7.22933e-06,0.171599,48.5216,59.0323,78.5385,86.8163,27.217,87.9892,49.4154,61.1799,54.1835,115.299,108.166,4.87989,0.0201248,2033.6,0,0,29.3572,24.9247,48.7952,26.026,0.0126748,65.3229
45.23,44.51,0,6.01583,39.2384,91.9744,287.13,311.917,146.716,201.053,0,0,83.2032,18.8188,20.2072,112.47,20.9182,0,33.7842,72.7379,94.6519,109.5,0,57.1997,70.1714,46.007,117.918,68.9304,71.5951,55.1402,0,1623.72,0,0,0,52.1834,63.8651,62.1813,0,1.38909e-05
45.23,45.51,2.55271e-05,52.8578,0,73.4957,253.919,215.524,86.6718,189.126,0,0,100.614,29.8155,63.8935,63.0203,63.0037,0,83.5012,66.9155,2.45266e-06,94.5071,0,37.4368,7.10091,51.5271,79.999,33.8355,126.822,2.06968e-05,0,1733.95,0,0,10.0703,51.383,89.0484,53.98,0,36.7029
45.23,46.51,0,59.2055,86.9646,92.1847,213.134,275.858,142.589,204.041,0,0,38.0999,43.1548,4.29463,4.68707e-08,59.8612,0,26.6693,44.5559,70.962,80.8889,1.06826e-06,83.5532,73.0412,2.69739,37.2392,0,67.0231,0,9.3724,1329.28,42.2344,47.5822,8.29244e-07,79.929,63.3161,29.5712,0,27.0608
45.23,47.51,0,58.0201,30.9262,50.4517,236.707,243.915,76.8919,175.23,0,0,91.3902,6.27729,0,58.0782,26.8393,47.6735,36.7421,33.4179,32.1838,99.047,0,24.9748,33.8891,36.2623,0,33.7201,87.6461,0,13.0187,1674.36,0,0,16.0166,47.926,83.8555,41.5682,0,31.3627
45.23,48.51,31.6413,76.7233,7.43086e-10,48.6817,255.131,256.882,79.3549,189.832,0,0,66.5499,14.7814,518.676,29.441,9.87147,27.4945,61.8555,51.6106,13.1139,5.25852,14.1801,16.1516,16.69,22.4568,0.00025473,0,58.4069,0,0,1780.88,0,0,35.8878,35.0597,53.1712,25.2739,0,0
45.23,49.51,0,48.4461,12.5443,30.8459,262.352,260.422,107.853,208.741,23.9992,0,75.1596,18.9622,1.36499e-06,38.4621,8.70718,11.2346,27.9759,87.9635,31.1328,53.5323,28.5339,4.67335,24.336,71.5759,92.4494,22.9506,48.6807,1.1897,0,1917.3,0,0,43.2454,43.3308,96.3031,75.7332,0,69.0173
45.23,50.51,0,98.1939,30.775,75.2626,301.065,329.424,106.136,224.532,0,0,59.8141,24.0539,4.39116e-07,62.5978,7.11497,17.4396,59.9919,72.3095,72.6648,76.4172,21.9013,16.5011,21.2747,10.6632,88.5716,0,70.5393,1.79254e-06,0,2096.29,0,0,0,68.584,59.488,71.9878,0,61.2242
45.23,51.51,0,76.7714,0.0679069,86.0491,327.808,344.151,158.899,246.143,0,0,93.527,71.5668,0,48.3838,38.6676,42.0788,23.9942,67.4887,34.9739,117.094,0,0,52.4965,44.2091,14.1647,0,76.1531,0,0,2390.07,0,57.7961,43.8215,62.3669,100.657,41.7789,0,72.5815
45.23,52.51,0,106.635,9.92417e-05,43.2707,314.999,372.441,146.096,253.088,0,0,59.1416,23.3187,0,61.3229,69.1989,81.9154,0.00229142,66.8666,0.462876,61.807,0,86.9724,0,16.5365,49.9371,56.5853,81.1409,0,0.141047,2145.1,0,0,90.9651,88.9422,61.6502,24.9697,0.920156,40.3019
45.23,53.51,0,89.11,0,0,282.741,276.598,49.3001,288.555,0,0,93.013,37.1613,0,35.7594,185.801,7.63294e-05,0,12.253,51.9928,139.714,60.6451,27.5301,22.4295,8.29135,0,0,164.908,0,0,2501.55,0,0,2.93396e-06,0,142.492,29.0054,0,27.1795
45.23,54.51,0,100.321,39.8129,109.643,365.808,379.591,131.486,256.053,0,0,63.4092,56.8866,5.23276,26.236,52.7552,7.49151,68.9302,56.6537,37.8721,113.559,18.1463,0,37.0681,0,23.4131,0,64.4585,0,0,2600.91,0,0,41.8964,57.1593,95.7531,84.4895,0,71.384
45.23,55.51,0,65.1439,0,149.78,379.089,412.829,128.587,319.855,0,0,51.8056,53.1976,23.0565,16.9522,0,35.8362,17.6365,59.9681,56.1289,64.0426,0.135436,0,45.5833,25.9292,67.1495,0,75.4292,0,0,2589.01,0,0,26.5134,70.0933,52.181,2.18663,28.1387,86.3285
45.23,56.51,0,48.1345,6.8715,172.995,293.828,418.935,130.55,278.281,0,0,79.9872,34.1539,0,31.9166,3.11749,6.6262,50.7442,26.9888,0,34.2813,0,87.9575,24.4847,0,0,0,78.9999,0,0.207704,2397.06,39.7379,0,111.806,48.9923,38.2632,50.2646,0,58.4488
45.23,57.51,8.86654e-07,139.215,0,0,345.281,344.034,120.845,294.129,0,7.40789,77.4917,52.6831,0,70.3441,0,30.0733,119.363,107.968,50.5465,111.581,112.648,31.2696,96.2407,23.2317,3.93808e-06,0,134.721,2.2176e-06,0,2613.06,0,0,4.79666,53.4997,70.4233,65.9299,0,36.7504
45.23,58.51,2.99969,97.6437,0,86.5348,387.278,400.377,132.068,282.811,0,0,53.9209,27.8675,10.8207,55.8159,13.8394,35.3278,25.1493,83.7027,51.8141,66.4492,0,0,51.4007,41.7398,38.2456,13.144,88.4873,0,22.3586,2981.11,0,0,6.41129,69.8965,104.746,49.5221,0,71.3755
45.23,59.51,0,127.213,6.05241e-05,102.709,387.125,410.364,208.202,311.699,0,0,38.2216,85.2454,7.48716,59.421,0.269451,75.3251,0,32.909,49.5387,80.4494,0,19.0907,99.2013,36.1673,76.0497,100.774,62.7856,71.5941,0.0730258,2562.21,0,0.00475309,30.5537,67.9182,53.0559,83.2411,0,48.0519
45.23,60.51,0,37.7204,62.0378,4.26331,334.379,390.076,140.537,330.078,0,0,56.9473,65.7996,45.6101,49.2705,20.1411,1.19937,40.526,99.0236,20.4898,92.521,0,0,65.2975,42.1727,2.53283e-06,5.06801,118.664,0,0,2592.09,0,0,97.3514,83.7926,98.7031,53.6987,24.2206,59.9741
45.23,61.51,0.207526,55.0301,0.00682642,28.0446,408.888,404.221,94.8885,345.032,0,0,65.8568,97.7162,21.7847,30.7752,33.5568,49.2224,66.8473,51.741,37.9376,102.805,5.17113e-06,35.8225,51.3093,0,85.0468,82.7329,33.4255,2.38626e-06,0.0152089,3077,0,0,49.9828,9.72368,92.6206,56.3061,0,30.9589
45.23,62.51,9.69637,82.1818,84.0375,122.281,368.346,396.161,217.351,273.092,0,0,75.7613,46.3505,0.541631,99.4693,1.19357e-07,62.2773,19.0653,92.3439,83.7865,57.1855,0,50.1833,62.7186,0,45.6364,84.7082,40.4912,30.3881,0,2567.62,0,40.6102,46.3761,65.4025,71.2723,0,0,44.2938
45.23,63.51,0,0.704156,8.75645,15.03,243.034,406.099,125.347,275.321,0,0,125.42,76.3205,22.4876,10.6275,85.2733,17.26,19.9976,111.096,52.6123,158.525,75.2592,0,38.0055,19.6023,152.274,9.85283,144.491,0,0.00949129,2706.73,0,184.591,0.424399,94.6106,76.4452,80.1699,0,49.2121
45.23,64.51,0,8.9296e-06,0.000121159,32.7107,378.146,390.081,94.9008,332.487,30.8951,0,80.7434,26.693,40.9934,60.9059,7.7781,24.9894,28.0443,40.0279,51.2686,81.9599,41.621,0,33.7604,132.562,0,185.028,38.2365,0,0.0143324,2971.8,0,0,5.41508,27.0862,81.072,4.39433,0,120.991
45.23,65.51,0,49.242,0.0010778,109.314,422.283,367.184,189.165,311.68,0,0,69.7971,46.9332,28.0136,26.8647,16.8509,0,41.0851,55.3431,20.2339,111.426,26.7117,45.7048,71.0084,60.2207,13.5648,0.0112173,146.537,0,0.00230748,2641.06,0,0,37.4339,2.79705,74.8253,52.7889,15.6582,90.7808
45.23,66.51,0,1.13906e-05,0,82.206,386.089,384.633,129.921,345.692,0,0,107.93,16.1599,2.47176,4.3107,34.5671,2.80946e-07,36.9345,86.3005,65.5793,158.875,0,62.7536,27.0644,85.2373,112.682,58.4948,97.8679,0,0,2854.92,0,0,4.3061,98.7431,82.524,93.1726,0,5.49525e-05
46.23,42.51,1.10811e-07,57.7726,4.08195,63.8677,212.972,328.58,85.9451,222.322,0,0,8.14987,0,0,2.73412,88.7145,0,64.3941,0,64.9897,73.6158,83.0755,20.3345,38.1963,51.0696,93.0852,7.50603e-05,119.591,4.37618,0,2087.75,0,0,28.9109,84.712,80.7872,92.4556,0,33.7645
46.23,43.51,16.1748,57.2034,62.2255,92.079,255.763,319.11,129.472,211.059,3.11307,4.78427,23.3034,0,34.1198,45.2494,21.7734,28.7457,126.423,0,52.9842,90.9275,0,26.5493,63.7994,60.6485,8.94015,16.8042,58.3662,52.1859,0,1867.33,0,0,57.5897,25.9445,83.2376,52.6032,23.5398,26.4405
46.23,44.51,0,63.6565,19.8182,61.7192,263.11,304.372,145.519,240.594,0,0,44.179,41.9699,18.5663,1.08857,37.4327,15.8621,11.4098,22.5859,77.5336,101.29,0,85.0228,38.3831,37.5243,59.997,0,115.34,0,0,1872.18,0,3.2814e-06,22.1523,42.0594,49.5871,24.1713,0,6.8293
46.23,45.51,4.84796,53.0433,44.0043,66.0024,256.916,303.234,123.595,206.072,0,0,50.7844,27.3543,4.2909,44.5253,22.3638,16.437,39.003,77.8838,38.3851,57.2408,0.0754882,42.7267,41.4778,0,14.823,34.4275,66.6275,0,3.1616,1840.45,22.5321,0,13.3641,70.9376,68.9928,30.4679,0,32.6236
46.23,46.51,6.6494,106.485,55.7836,59.0844,208.244,285.231,133.407,257.373,0,0,32.7554,15.1227,30.7121,56.848,38.4742,46.3625,39.4525,55.858,23.1258,81.3512,0.000341602,84.0421,57.8664,62.4572,0,72.3636,40.0673,77.8596,50.1134,1593.11,0,0,41.8267,87.6544,59.8871,40.0765,0,56.6688
46.23,47.51,4.76198,81.0755,0.000246397,45.5288,244.824,289.603,67.6883,205.228,0,0,44.3763,24.3569,34.7469,23.1376,11.6362,0,0,61.7478,30.8723,36.1689,22.282,0,18.8894,47.8568,34.4505,70.98,66.3049,0,0,1832.73,0,0,22.1714,1.50556,64.4415,40.5843,0,49.8694
46.23,48.51,0,42.8086,49.626,79.2913,211.29,294.996,124.883,206.976,0,0,43.6028,30.3977,0,13.1018,46.4967,38.5268,49.5967,7.97532,38.6039,36.448,0,0,43.7703,54.0134,16.4943,35.1497,45.4933,0,0,1751.25,0,0,11.9083,51.67,32.8719,9.95762,0,30.5773
46.23,49.51,7.53707,113.753,0.365528,63.5515,305.567,288.159,102.878,195.377,0,0.0978487,27.3413,21.6772,7.37159,38.2249,16.9699,12.1931,37.7062,47.3869,43.3786,61.7535,17.9069,0,39.9001,32.5423,42.9317,5.86542,40.8018,0,2.18704,2237.21,0,0,19.8595,46.6018,92.1925,73.3693,0,66.359
