529.146,0.0147796580064101
1432.52,0.133156547956504
1503.76,0.311357483711699
1580.27,0.156598507793718
1667.71,0.0860887468894938
1788.62,0.00168688491934192
1817.15,0.155974269857393
1907.81,0.0686297004416095
2008.63,0.09270799188969
2097.22,0.0650078449387892
2130.2,0.0118048294807819
575.235,0.099074087080219
2163.04,0.0922456309885389
2314.59,0.133698301133666
2373.35,0.00165079529554215
2426.4,0.0575391152714489
2468.59,0.05478765188057
2484.35,0.0625341363526593
2515.79,0.0107430464448529
2624.83,0.18744571168278
2722.2,-0.000360350639917645
2788.13,0.202827978726567
692.689,0.229091175398085
2928.25,-0.257620938332143
3133.74,-0.00772239516665374
3148.21,-0.00812861829713335
1354.68,0.264273238921063
744.404,0.0848270305681226
859.69,0.151153076478431
954.641,0.132455099549148
1073.47,0.0711806246782466
1202.97,0.583762678607874
1294.31,0.325738281399737
