522.545,-0.00210833804285106
1135.38,0.00649510480195287
1209.09,-0.0203742462552796
1227.42,0.0257440699863164
1306.42,0.118470178441717
1450.39,0.129482591809652
1580.27,0.0300825275566986
1656.11,0.086603591348642
1725.5,-0.00175692750706979
1771.45,-3.81726860503907e-05
1811.45,-0.0142299685791232
581.801,0.0114253835818867
1868.27,-0.00820736341555937
1991.91,-0.00449410463958314
2019.76,-0.0106107294697737
2064.11,-0.00338832957702819
2086.2,-0.0106683916785329
2152.11,-0.00840664033123693
2195.76,-0.0102866443778056
2309.22,-0.0129561871835522
2373.35,0.000605032962786681
2405.22,-0.0122729117745874
679.712,-0.000415413078003425
2426.4,-0.0116788208473596
2484.35,-0.0121401217126033
2547.1,-0.00180015737748131
2619.67,-0.0145234681732422
2793.18,-0.0192916059179029
2818.37,-0.00448888587065278
2928.25,0.978233665407655
3119.25,-0.00422595966286547
3148.21,-0.00541479988548647
705.645,-0.00449616129953445
737.955,0.0057928669857087
859.69,0.00498894921192597
942.039,0.00525893453409851
1017.38,0.010022128620727
1073.47,0.0206652695807927
