529.146,1432.52,1503.76,1580.27,1667.71,1788.62,1817.15,1907.81,2008.63,2097.22,2130.2,575.235,2163.04,2314.59,2373.35,2426.4,2468.59,2484.35,2515.79,2624.83,2722.2,2788.13,692.689,2928.25,3133.74,3148.21,1354.68,744.404,859.69,954.641,1073.47,1202.97,1294.31
38.64,62.35,0,326.992,460.961,387.894,476.198,16.1584,147.395,68.238,204.201,0,164.609,0,12.7251,208.183,0,8.12178e-05,0,205.984,0,229.993,0.0366093,181.127,462.744,3169.3,0,81.4801,796.95,20.9946,255.776,141.269,92.5528,646.488,513.771
38.64,63.35,0,483.911,227.801,450.234,545.852,0,186.789,131.063,142.708,72.3377,0,196.447,141.346,216.588,0,138.593,4.32644e-07,16.8942,0,295.904,0,141.394,257.818,3389.17,0,0,255.792,190.045,227.084,229.767,1.46011,520.473,727.661
38.64,64.35,58.5461,422.93,125.625,337.711,440.119,0,206.455,102.233,175.361,168.78,0,152.259,258.042,230.701,0,112.212,0,125.26,0,284.67,0,3.99406e-05,313.201,4240.3,0,0,554.959,274.325,302.322,18.3973,222.231,536.292,581.251
38.64,65.35,52.5501,406.17,576.516,275.146,577.851,0,382.674,215.677,313.322,121.627,0.00302322,99.964,261.114,307.292,0,96.3491,0.00844084,7.01713,0,259.616,0,240.451,381.211,4325.5,0,34.5909,619.191,147.405,189.083,175.583,217.178,801.782,1055.04
39.64,41.35,79.9148,277.285,276.144,204.176,384.488,26.3338,68.4602,73.2103,109.607,88.7579,0,34.2404,141.102,192.705,0.000206438,114.624,94.0663,62.228,62.5801,183.648,0,186.044,279.221,2003.16,5.07333,0,179.309,53.6857,228.908,7.92131e-07,0,362.744,546.212
39.64,42.35,0,274.117,182.882,198.117,281.848,0,146.121,2.49441e-07,70.6433,44.9023,215.923,45.0373,0,227.146,0,102.238,5.67765,83.4832,10.0676,132.585,0,119.548,331.972,1737.55,52.7038,0,257.983,8.39606e-06,126.668,39.0363,62.9184,317.666,504.816
39.64,43.35,1.34586e-05,235.574,378.197,210.165,405.089,0,116.709,83.6894,101.012,55.5706,5.31525,110.594,16.0745,123.519,0,30.6291,2.00272e-05,37.333,0,135.399,0,127.664,166.253,2149.5,0,0,502.379,37.5338,153.445,95.5094,180.876,447.719,331.91
39.64,44.35,2.34174e-06,363.668,145.416,251.933,341.021,11.9281,122.464,40.5839,41.5084,1.33541e-05,172.621,152.047,5.50046,158.255,5.60021e-08,82.5445,0,34.0715,2.73552,118.676,0,77.3312,335.265,2576.31,0,0,145.479,117.359,121.921,103.25,59.7589,253.334,538.698
39.64,45.35,20.2667,353.473,225.646,236.466,381.116,0,113.117,58.85,48.6206,19.0702,104.543,135.676,90.7355,152.076,0,38.1733,0,105.89,0.566029,170.479,4.1291,102.332,233.75,2531.98,0,0,316.779,3.63752e-05,175.444,28.1733,164.14,324.833,404.394
39.64,46.35,0,372.521,87.9484,197.929,275.995,0,119.782,68.5568,80.5729,33.4409,0.980609,69.2775,113.655,118.894,0,10.8225,44.3418,0,0,149.529,0,39.0926,140.547,2675.12,0,0,209.369,0.617038,110.383,99.7255,164.499,297.138,471.662
39.64,47.35,1.25312e-08,210.957,272.173,133.315,360.297,0,178.933,58.2587,170.743,101.318,38.9035,114.316,96.2791,89.5687,0,7.54539e-07,0.192126,39.9514,20.9121,139.185,2.9056,0,217.959,2398.16,0,0,519.708,34.4907,155.17,196.063,94.269,424.888,301.347
39.64,48.35,1.13559e-09,290.855,147.652,242.409,343.543,0,62.4568,38.752,51.5846,97.8188,10.9022,97.4935,0,70.1701,0,73.9363,0,0,0,117.202,2.7998,40.1875,288.7,2335.22,0,0,435.995,0,180.183,1.98436e-05,67.7272,259.845,393.021
39.64,49.35,0,432.11,71.78,255.774,323.201,0,125.377,44.8414,165.503,0,0,2.29106e-05,87.8422,43.03,0,119.021,0,0,0,40.9079,0,0,265.736,2599.64,0,0,156.715,0,78.2175,81.0817,4.69161,254.708,427.515
39.64,50.35,15.8519,528.207,0,278.284,395.275,0,107.279,76.5581,0.0126108,187.481,61.56,112.752,11.6692,145.627,19.5634,13.4773,5.19183e-08,25.0459,0,112.597,0,0,263.561,3054.16,0,0,170.648,55.1217,140.045,64.0914,120.473,259.082,629.917
39.64,51.35,0,496.813,107.132,247.163,407.056,0,61.7749,68.4239,91.688,33.5362,32.8736,128.038,95.5362,118.619,3.82295,45.1502,43.1872,0,0,93.6055,3.27549,0,187.913,3351.98,336.074,0,209.996,60.3112,110.991,106.632,92.8585,364.784,641.905
39.64,52.35,1.73696e-06,432.471,0.297703,153.667,423.03,0,1.10909e-05,144.027,94.8668,136.187,0,159.996,78.5891,93.4097,0,0.030612,0.000273999,0.0407123,0,33.8575,0.227746,0,116.472,3638.69,0,3.12643,144.715,0.000192276,147.616,0,14.0252,217.991,487.694
39.64,53.35,0,419.268,55.5309,324.133,419.471,0,108.87,27.4243,56.2464,0,125.628,142.413,38.2423,91.5781,6.36299,78.3285,6.42308,2.92747,16.82,125.082,0,0.848234,172.955,2721.87,0,0,264.627,101.71,177.448,4.53111e-06,130.241,239.343,409.859
39.64,54.35,0.00691986,242.241,47.0441,272.249,351.521,3.7625,75.0579,2.0096e-06,34.6858,58.7897,0,125.349,52.6065,101.273,0,82.2916,0.00126613,104.516,23.5621,134.813,0,0,131.603,2980.16,26.2941,0,181.465,120.567,100.159,81.0628,117.26,89.6572,301.109
39.64,55.35,0,205.73,80.7387,230.144,336.441,1.8285,71.6087,56.7099,60.4145,8.76684,0,133.443,93.4689,122.331,1.19648,80.5208,0,0,2.16799e-07,153.289,4.9724,7.6302,182.511,2523.68,0,0,197.486,0,158.446,45.0856,9.89434e-06,141.085,365.69
39.64,56.35,0,312.385,0.000158152,274.273,299.602,0,45.0836,65.9709,113.146,2.84669,0,90.6979,121.887,110.043,0,58.2812,8.197,0,0,58.4681,0,0,246.905,2227.48,0,262.964,194.863,47.0754,124.269,64.0441,5.36716e-05,202.693,449.415
39.64,57.35,0,454.511,0,250.241,201.789,0,86.7667,0,0,19.8649,66.0975,9.22715e-07,7.55615,59.0409,36.0977,70.4078,0,75.4984,0,136.922,0,0,216.741,2839.4,0,0,145.447,101.483,151.689,145.284,0,199.503,234.247
39.64,58.35,1.23091e-06,346.033,9.96127,245.593,337.616,0,9.02734e-05,0.000724232,89.2823,16.679,1.38543,99.6776,92.1659,125.818,0,0.00057837,15.8424,32.3158,57.1275,0.0160194,0,0,237.003,3057.34,0,0,160.283,124.031,139.737,98.9945,50.9924,196.589,399.639
39.64,59.35,45.6896,340.227,52.4131,124.251,271.9,0,2.44082e-06,52.6525,67.905,68.6674,0,49.0973,111.698,118.606,0,0.000191752,48.3606,0,0,143.768,0,0,121.695,2922.54,0,0,231.063,109.003,118.731,68.5986,128.857,236.373,431.352
39.64,60.35,3.84233,584.859,75.2902,216.36,445.104,0,53.3368,78.7346,63.0241,2.45455e-06,89.4311,82.8559,97.1809,100.45,0,92.5829,0,85.5429,0,120.586,0,5.09159,254.068,3631.05,0,90.0178,445.821,88.4311,161.608,157.015,74.2892,473.314,498.718
39.64,61.35,5.27906,410.051,30.2719,283.162,385.921,0,5.75509e-06,92.4352,9.72811e-06,81.0762,10.3277,114.796,143.01,149.911,20.3116,65.7999,0,85.761,0,143.475,0,0,112.393,3146.15,0,11.3111,259.988,174.336,160.712,1.51347e-05,84.956,238.713,406.434
39.64,62.35,0,486.973,137.513,275.598,366.513,0,91.7469,31.0406,40.9907,61.7563,66.0312,95.5306,30.3464,131.913,0,0,60.8929,1.8656,0,135.68,0,0.000198161,150.836,3608.87,0,0,262.209,108.812,94.7503,98.572,56.6479,303.87,592.42
39.64,63.35,0,389.4,0.0435015,238.633,314.379,0.458095,110.439,53.8093,5.21424e-06,56.7927,0.0648666,97.403,109.816,120.338,4.77582,46.943,0,0,25.7089,101.592,0,0,144.72,3040.39,0,0,190.907,110.278,120.531,62.4644,71.4803,225.663,470.418
39.64,64.35,0,400.262,0,212.798,356.182,0,68.5686,137.559,0,162.437,0,0.000186691,56.7623,110.174,110.814,1.03574,79.5964,0,0,48.5337,15.3868,0,47.2924,2799.23,0,0,201.621,116.746,121.712,101.308,0,233.021,310.808
39.64,65.35,0,412.344,38.7415,223.34,310.227,0,170.299,44.655,110.915,0,141.024,137.44,40.7826,98.3719,0,73.7456,0,4.4575e-06,0,189.858,0,0,255.625,3615.54,0,5.2502,363.97,0,171.527,98.6947,140.281,305.499,512.065
40.64,41.35,0,270.701,132.217,209.424,305.245,0,88.6263,51.9455,19.6338,27.5463,8.74357,92.2401,0,50.8588,0.121302,17.8174,0,47.0769,4.9177,82.1407,0,0,39.1135,1914.71,57.897,0,222.416,86.3241,121.168,54.019,61.0467,205.96,289.199
40.64,42.35,0,287.811,130.89,172.194,238.923,8.00752,84.8712,20.9749,81.7967,9.03991,47.4552,73.0793,76.8888,45.0532,0.067599,66.6563,16.2616,0,12.6843,69.5671,38.7529,0,164.909,1719.32,144.352,0,166.233,6.80163e-05,69.7593,31.2504,52.668,222.83,351.639
40.64,43.35,0,205.861,30.7114,111.075,188.339,0,65.6271,51.9871,43.7369,52.5523,3.91586,72.2509,60.1798,75.4468,11.4105,35.8385,0.00715757,0,0,78.9764,1.0129,0,128.036,1894.3,0,0,117.255,69.5418,85.17,2.953,52.7301,120.129,320.238
40.64,44.35,0,208.563,27.4869,189.45,221.129,0,76.379,13.8085,78.398,23.1828,103.323,49.1825,10.2969,56.7385,35.0354,0,0,0,0,4.14371e-06,11.904,0,109.794,2018.04,194.683,0,103.131,24.167,92.1082,40.0072,29.6568,97.9167,363.699
40.64,45.35,17.4195,361.642,0,206.589,233.163,14.8039,113.355,17.6031,77.9956,26.5889,0,120.664,67.3915,85.2715,50.0292,88.0996,6.12389,0,2.53434e-06,83.3351,0,0,174.511,2311.43,0,2.0149e-06,32.3788,21.5377,151.162,82.8461,92.6943,102.425,421.451
40.64,46.35,0,397.372,17.4253,169.251,371.019,0,121.346,36.67,34.6061,0.0187917,81.6111,75.3553,8.57097,75.4934,0,0,0,139.458,0.798962,11.9561,11.0178,6.76392,139.366,2741.4,0,0,37.8798,56.0819,89.1647,91.6348,69.4396,148.389,415.733
40.64,47.35,0,368.993,4.60443,223.474,346.962,0,53.4128,25.3578,68.2953,14.6553,0,48.4671,88.464,58.3861,0,85.8936,1.59378e-06,0,44.5501,137.617,0,0,56.223,2564.63,0,0,159.562,30.3776,83.2623,46.9433,91.5101,194.794,279.175
40.64,48.35,0,316.772,0,178.818,277.337,0,90.6291,86.016,71.9559,0.00347256,0,85.9278,97.7033,47.0691,0,45.6303,0.00324021,50.0039,0,72.6408,0,0,105.345,2394.11,0,0,152.248,44.4459,92.5359,63.7394,0.241435,124.542,286.434
40.64,49.35,23.8429,194.234,15.0965,172.257,314.2,31.835,73.4969,35.0335,15.6734,0.00115375,0,41.0385,50.5682,61.1997,11.2157,0,29.4416,0,0,39.8931,0,0,230.104,2249.62,175.709,0,258.43,19.7795,80.8638,75.1454,101.683,199.089,204.804
40.64,50.35,0,82.7464,62.9048,114.873,300.907,0,59.3852,0,20.4704,7.9093,45.1946,29.1106,0,58.8078,0,0,59.6979,0,0,23.9427,0,0,174.554,1876.34,0,0,126.481,3.48107e-05,60.616,96.6303,129.193,0,173.456
40.64,51.35,34.3494,299.504,54.1288,187.48,281.02,0,61.4306,0.00913982,13.3053,54.3389,1.31752,67.1811,57.9507,86.1104,0,13.2375,20.0338,0,11.4937,93.6738,0,0,61.6617,2456.94,0,30.8793,154.342,94.6303,80.0888,84.5391,99.006,213.166,377.419
40.64,52.35,0.000852224,164.734,73.6947,169.957,315.101,0,81.4476,36.8571,8.60733e-08,0,150.691,77.7009,7.31057,73.014,30.6341,32.2447,56.4488,10.9809,0,41.6517,14.1114,0,149.518,2624.22,24.166,0,308.368,38.2619,69.7641,91.2401,93.8828,115.176,214.315
40.64,53.35,0.00271502,265.966,36.3771,164.864,314.697,0,0.00290777,0.420541,23.8209,0,5.26387,0,72.345,46.6246,18.8781,39.3759,38.9212,0,91.7041,9.50281,0,0,80.2821,3147.17,0,0,153.206,75.3942,66.5645,36.893,62.9917,0.285293,349.699
40.64,54.35,13.2221,394.963,0,182.748,303.744,0,72.4743,30.22,46.2747,111.074,0,64.4435,267.24,84.3588,0,0,1.19834,83.6869,0,41.0285,0,0,151.878,3011.3,0,0,0,23.4243,127.293,6.1962e-07,33.3597,30.6021,530.412
40.64,55.35,0,297.44,0.029245,165.014,294.692,0,0,0.00696942,51.2187,30.9831,44.1717,57.1635,0.00667178,33.5732,0,0.000897467,6.77478e-08,61.8265,0,29.865,0,0,107.816,3224.3,0,0,192.707,0.759451,152.331,68.3273,150.585,24.9769,415.249
40.64,56.35,0.282446,309.661,23.6408,207.709,335.565,0,65.2224,49.8332,0,18.7608,2.29042,69.6864,48.8112,57.1634,0,0,71.4448,0,0,50.3254,0,0,118.756,2646.67,0,457.202,209.348,49.0476,78.8588,43.5915,130.926,65.2641,406.034
40.64,57.35,23.6713,378.001,24.353,183.305,395.952,0,0,0,89.6586,31.7851,0,0,61.747,68.662,0,6.3193e-09,0,92.5069,0,0,0,0,53.2734,2913.41,0,0,139.145,5.18078e-05,127.203,46.0847,71.3414,107.389,305.772
40.64,58.35,1.21243e-07,321.724,15.4899,195.764,375.182,31.7967,82.854,11.7683,1.96298,0,57.5495,28.3691,0,43.572,0,26.8783,4.19533,6.84408,0,9.14379,0,0,71.5206,2724.79,0,0,240.325,17.3637,124.835,124.874,94.6467,185.603,282.929
40.64,59.35,0.07059,343.762,0,220.223,279.415,0,44.2275,31.2705,77.3102,36.0242,0,47.4087,80.0697,92.4878,0,19.8176,0.0286352,51.2823,0,34.6989,0,0,64.2954,2638.84,0,0,176.953,50.1859,120.684,79.1373,0.367256,174.873,374.23
40.64,60.35,2.54234e-07,277.973,13.1929,173.451,322.192,56.6595,0,30.6963,63.8115,0,0,92.5466,54.1102,86.2075,0,0,69.7206,4.08204,0,95.5411,0,0,182.685,2507.01,133.047,0.000377769,332.427,42.2597,63.9456,2.10468e-06,102.346,189.797,219.617
40.64,61.35,37.2584,329.063,0,293.754,410.238,0,105.447,24.084,69.7352,128.339,20.7704,75.2459,40.9552,147.738,25.8413,20.2471,37.0253,11.864,67.6239,75.0051,0,0,63.7693,3012.54,27.0721,0,219.741,70.0955,67.895,46.9262,153.297,105.398,467.443
40.64,62.35,0,161.275,136.538,274.481,338.145,0,57.3972,71.3149,77.4668,57.6535,0,86.7893,24.7218,105.278,0,23.7672,0,1.95686,0,0.000108619,1.83505,0,91.5889,2758.04,175.333,0.000421075,324.473,93.6657,101.891,90.1034,108.179,135.251,419.002
40.64,63.35,0,282.995,22.0452,169.428,271.767,0,63.357,18.6931,63.3058,79.9499,0,44.273,67.7657,89.9679,0,22.4493,0.0717191,19.985,0,73.3074,0,0,163.812,2671.24,0,0,162.679,116.818,70.1208,61.118,55.037,195.578,336.105
40.64,64.35,0,257.8,154.234,147.534,298.166,0,66.3601,49.861,0,118.249,0,16.5302,0,73.0008,21.4268,8.72967,11.1439,8.85496,0,75.6451,0,0,97.0532,1753.59,0,120.363,200.344,55.0703,97.0528,36.4539,1.74626,271.945,439.75
40.64,65.35,21.7775,287.586,206.812,189.34,267.524,0,60.89,15.0132,72.6406,119.656,0,39.5541,199.754,58.0936,0,19.999,0,13.9558,4.76428,86.508,0,0,155.663,2324.28,0,49.9447,318.957,0,139.653,42.5824,81.3653,244.73,418.681
41.64,41.35,2.91109e-06,296.947,0.0630673,242.965,357.69,0.0477337,8.91656e-06,8.09887e-07,65.4873,63.17,6.84396,57.9435,38.8729,117.415,0.121097,0.00186448,0.00803594,0,26.624,72.9508,0,0,122.292,3383.94,0,0,265.458,71.8007,63.728,51.5611,45.649,232.615,450.682
41.64,42.35,0,311.634,35.2551,197.852,346,0,81.085,28.5724,36.0095,46.2191,35.5649,40.874,24.0157,64.4699,0,0,0,100.376,0,66.2757,0.897796,0,71.8867,2357.08,0,0,0,8.76709e-05,43.173,28.8568,41.228,95.6427,485.54
41.64,43.35,65.4581,268.701,0,132.22,267.401,0,0,36.5013,53.5057,59.166,0,70.6311,70.4969,79.1153,0,36.5611,0,63.5569,0,33.5211,0,0,132.246,2069.08,0,0,137.002,129.418,46.0956,0,0.678311,134.047,257.315
41.64,44.35,0,301.782,55.4467,212.596,278.749,0,43.6767,36.8182,68.5525,42.1123,26.8309,32.2565,52.4086,69.0089,0,19.535,0,26.6606,0,46.1856,0,0,65.9971,2537.16,0,0,264.945,79.2744,73.076,54.119,69.9984,144.954,322.655
41.64,45.35,0,351.61,0,194.218,292.051,0,69.6582,2.62354,49.4992,51.1595,0,91.5993,50.8077,60.521,0,0,9.90416,0,0,168.789,0,0,112.003,3115.86,0,0,6.40349e-06,124.123,1.75436e-05,2.15836e-06,53.3167,32.5583,381.174
41.64,46.35,0,366.439,11.3694,163.495,327.687,0,25.4934,22.9132,58.171,0,29.3007,65.5472,87.4282,64.9893,0.00585643,0.000229401,0,0,46.4172,40.5646,0,0,58.6672,3373.17,0,0,211.752,114.046,71.7541,46.7957,70.073,102.843,393.01
41.64,47.35,45.0673,412.053,94.9098,267.584,270.751,0,2.19012,5.03481e-05,0.000364833,82.9698,0,0,80.6458,15.9255,0,0.0169544,0,0.000318443,52.641,25.5292,0,0,153.662,3319.6,0.0182177,0,305.745,0.930248,0.0213806,74.8802,76.7402,150.923,297.748
41.64,48.35,57.932,436.613,21.5738,214.274,373.27,0,55.2969,28.0198,25.0669,0,74.0502,26.4524,15.979,23.3655,31.3934,15.2234,39.6693,23.1276,0.000203511,18.9818,0,0,218.23,2700.29,0,0,0,20.5405,73.3004,45.5445,71.0696,78.6451,568.662
41.64,49.35,0.000471236,341.73,0,192.211,379.543,0,4.02569e-06,39.2076,57.1461,0.000245421,18.2176,48.5468,50.5439,41.5697,6.13921,0.0082592,0,1.14033e-05,0,57.9792,0,0,123.649,2991.72,0,0,51.3174,150.845,128.707,74.3645,48.6198,0.00761463,402.785
41.64,50.35,26.5481,367.319,0.000158321,168.394,260.305,0,17.297,0,0.000772865,67.1137,0.00378891,17.1296,12.6237,15.1974,13.6771,0.000984106,0,0,0,136.627,0,0,61.4595,2607.92,0,0,0.0189061,12.4874,45.307,0.00249391,54.0001,7.59796e-05,347.755
41.64,51.35,55.6458,218.97,31.2556,100.52,259.239,22.4877,90.801,9.86121,77.3912,0,49.0125,107.575,23.4945,40.0236,0,0,0,116.552,0,31.4286,12.4596,0,143.496,1947.14,130.871,3.49852e-05,162.347,33.1019,39.3156,5.33786,55.5964,36.7464,209.933
41.64,52.35,24.4652,85.8799,143.082,72.3971,198.102,0,0,27.827,9.23502,41.7956,0,60.6499,75.7636,53.7782,0.907929,42.9867,0,29.2062,6.63161,42.7647,0,0,173.595,1657.74,0.00699181,41.161,149.607,0,53.0413,36.6684,0,38.6839,235.869
41.64,53.35,0,294.682,78.6091,167.828,277.92,0,40.6612,17.1397,5.81678,27.9667,0.00105714,35.5932,47.4774,86.4106,0.000337561,27.4124,19.0049,1.54068e-08,6.35675,40.6251,0,0,102.05,2509.93,0,0,22.2843,0,0.0866168,0.428226,49.1916,0.000211139,391.115
41.64,54.35,0,385.833,0.0287012,0.962443,344.567,0,9.89938e-06,2.42639e-06,54.8218,108.911,0,54.1037,48.7177,78.9,14.8015,29.9076,0,55.5694,0,82.301,0,0,74.8789,2963.91,0,0,92.7676,166.659,158.346,51.4863,224.742,133.056,378.062
41.64,55.35,26.6567,297.051,20.4715,204.565,338.488,0,69.3407,56.0688,60.0945,10.9331,1.62289e-07,123.766,64.8536,66.16,0,26.8754,0,80.719,21.1136,17.9076,66.5141,0,145.91,3266.37,0.000173768,120.938,254.233,59.0503,116.06,48.4404,49.8023,8.6599,350.282
41.64,56.35,19.8606,367.11,52.0867,202.214,333.427,1.46277e-06,28.6996,30.793,29.2598,35.482,3.49403,93.9511,66.9845,69.5582,28.9248,28.0474,34.0692,0,0,65.9745,0,0,120.466,3168.5,0,0,243.33,109.635,90.1378,32.6755,88.9383,109.144,389.902
41.64,57.35,0,246.566,14.6014,202.836,328.292,0,55.0556,15.2375,17.3882,0,46.7692,9.27653e-06,12.2652,66.1354,0,0.000419877,0,86.2806,0,55.9208,0,0,140.853,2880.63,0,601.508,214.709,8.44528,68.4136,28.3805,69.2645,55.3252,336.116
41.64,58.35,6.24737,345.642,0,123.163,409.5,0,37.248,33.9651,58.9921,0,0,74.2314,97.5018,68.0635,20.3978,0,0,36.1558,0,47.0741,0,0,125.732,2580.95,0,8.11931e-07,48.5307,44.2027,99.9669,38.2595,30.6819,92.4337,348.343
41.64,59.35,0,283.332,6.63993,164.186,252.789,0.174522,46.5856,38.0071,62.2355,25.2972,0,52.3509,55.7188,60.3595,0,0,25.4361,0,0,53.9566,0,0,67.1963,2642.39,0,0,116.438,80.7851,68.6272,21.1292,43.3844,104.227,350.098
41.64,60.35,0.731992,152.871,41.4108,104.456,217.111,0,36.4575,0,0,17.99,0,48.3074,0,42.2372,0,0,0.00144013,98.6793,1.01594,36.9019,17.6472,0,101.206,2078.23,0,0,225.431,47.654,68.0044,51.2461,33.3987,94.2612,66.0544
41.64,61.35,3.38321,239.252,0,127.817,239.704,0,62.0589,13.7391,31.5867,32.0711,52.0922,41.2429,41.6196,59.8843,4.63417e-07,15.8468,12.3105,2.70338e-06,0,62.2137,0,0,106.66,2247.21,0,4.94858,110.549,1.3102e-05,65.3049,56.1839,90.8737,40.71,289.452
