90			-12682
89.9			-12694
89.8			-12702
89.7			-12703
89.6			-12704
89.5			-12693
89.4			-12710
89.3			-12716
89.2			-12700
89.1			-12702
89			-12713
88.9			-12713
88.8			-12697
88.7			-12696
88.6			-12698
88.5			-12685
88.4			-12686
88.3			-12686
88.2			-12695
88.1			-12703
88			-12703
87.9			-12709
87.8			-12697
87.7			-12705
87.6			-12690
87.5			-12680
87.4			-12690
87.3			-12689
87.2			-12698
87.1			-12691
87			-12692
86.9			-12690
86.8			-12685
86.7			-12682
86.6			-12697
86.5			-12698
86.4			-12696
86.3			-12682
86.2			-12694
86.1			-12700
86			-12686
85.9			-12668
85.8			-12691
85.7			-12696
85.6			-12685
85.5			-12687
85.4			-12678
85.3			-12689
85.2			-12687
85.1			-12680
85			-12694
84.9			-12698
84.8			-12707
84.7			-12701
84.6			-12696
84.5			-12696
84.4			-12691
84.3			-12697
84.2			-12702
84.1			-12679
84			-12673
83.9			-12670
83.8			-12682
83.7			-12682
83.6			-12676
83.5			-12685
83.4			-12682
83.3			-12685
83.2			-12687
83.1			-12698
83			-12693
82.9			-12687
82.8			-12697
82.7			-12687
82.6			-12681
82.5			-12677
82.4			-12689
82.3			-12692
82.2			-12689
82.1			-12683
82			-12683
81.9			-12689
81.8			-12685
81.7			-12679
81.6			-12672
81.5			-12677
81.4			-12668
81.3			-12673
81.2			-12667
81.1			-12670
81			-12677
80.9			-12678
80.8			-12685
80.7			-12675
80.6			-12671
80.5			-12671
80.4			-12680
80.3			-12678
80.2			-12675
80.1			-12677
80			-12693
79.9			-12681
79.8			-12679
79.7			-12681
79.6			-12690
79.5			-12670
79.4			-12662
79.3			-12678
79.2			-12678
79.1			-12680
79			-12671
78.9			-12660
78.8			-12682
78.7			-12694
78.6			-12688
78.5			-12683
78.4			-12684
78.3			-12690
78.2			-12705
78.1			-12690
78			-12689
77.9			-12697
77.8			-12694
77.7			-12696
77.6			-12685
77.5			-12673
77.4			-12673
77.3			-12679
77.2			-12686
77.1			-12679
77			-12676
76.9			-12683
76.8			-12686
76.7			-12674
76.6			-12683
76.5			-12671
76.4			-12688
76.3			-12686
76.2			-12686
